date,maker,vehicle_category,state,estimated_ev_sales,state_contribution,active_states,geographic_reach,geo_hhi,geo_concentration,top_state,is_top_state
2021-05-01,HERO ELECTRIC,2-Wheelers,Delhi,0,0.0,19.0,55.9,0.11610939999999999,Moderately Diversified,Tamil Nadu,0
2021-05-01,JITENDRA,2-Wheelers,Delhi,0,0.0,7.0,20.6,0.16000000000000003,Moderately Diversified,Andhra Pradesh,0
2021-05-01,OKINAWA,2-Wheelers,Delhi,0,0.0,20.0,58.8,0.11631584,Moderately Diversified,Tamil Nadu,0
2021-05-01,OLA ELECTRIC,2-Wheelers,Delhi,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,OTHERS,2-Wheelers,Delhi,0,0.0,20.0,58.8,0.11741517000000001,Moderately Diversified,Tamil Nadu,0
2021-05-01,PURE EV,2-Wheelers,Delhi,0,0.0,18.0,52.9,0.11575470999999998,Moderately Diversified,Tamil Nadu,0
2021-05-01,REVOLT,2-Wheelers,Delhi,0,0.0,14.0,41.2,0.11905239,Moderately Diversified,Tamil Nadu,0
2021-05-01,TVS,2-Wheelers,Delhi,0,0.0,6.0,17.6,0.18372654,Moderately Diversified,Tamil Nadu,0
2021-05-01,BMW India,4-Wheelers,Delhi,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,BYD India,4-Wheelers,Delhi,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,Hyundai Motor,4-Wheelers,Delhi,0,0.0,2.0,5.9,0.5,Highly Concentrated,Kerala,0
2021-05-01,KIA Motors,4-Wheelers,Delhi,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,MG Motor,4-Wheelers,Delhi,0,0.0,8.0,23.5,0.30863581,Highly Concentrated,Maharashtra,0
2021-05-01,Mahindra and Mahindra,4-Wheelers,Delhi,0,0.0,11.0,32.4,0.28405839,Concentrated,Maharashtra,0
2021-05-01,Mercedes-Benz AG,4-Wheelers,Delhi,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,PCA Automobiles,4-Wheelers,Delhi,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,Tata Motors,4-Wheelers,Delhi,0,0.0,16.0,47.1,0.27020165,Concentrated,Maharashtra,0
2021-05-01,Volvo Auto India,4-Wheelers,Delhi,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,AMPERE,2-Wheelers,Goa,3,2.04,18.0,52.9,0.11750403,Moderately Diversified,Tamil Nadu,0
2021-05-01,ATHER,2-Wheelers,Goa,3,1.8800000000000001,19.0,55.9,0.11744065,Moderately Diversified,Tamil Nadu,0
2021-05-01,BAJAJ,2-Wheelers,Goa,0,0.0,9.0,26.5,0.13573962000000003,Moderately Diversified,Tamil Nadu,0
2021-05-01,BEING,2-Wheelers,Goa,1,1.92,14.0,41.2,0.12425888999999998,Moderately Diversified,Tamil Nadu,0
2021-05-01,HERO ELECTRIC,2-Wheelers,Goa,4,2.34,19.0,55.9,0.11610939999999999,Moderately Diversified,Tamil Nadu,0
2021-05-01,JITENDRA,2-Wheelers,Goa,0,0.0,7.0,20.6,0.16000000000000003,Moderately Diversified,Andhra Pradesh,0
2021-05-01,OKINAWA,2-Wheelers,Goa,5,2.02,20.0,58.8,0.11631584,Moderately Diversified,Tamil Nadu,0
2021-05-01,OLA ELECTRIC,2-Wheelers,Goa,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,OTHERS,2-Wheelers,Goa,6,2.31,20.0,58.8,0.11741517000000001,Moderately Diversified,Tamil Nadu,0
2021-05-01,PURE EV,2-Wheelers,Goa,3,2.44,18.0,52.9,0.11575470999999998,Moderately Diversified,Tamil Nadu,0
2021-05-01,REVOLT,2-Wheelers,Goa,1,2.3800000000000003,14.0,41.2,0.11905239,Moderately Diversified,Tamil Nadu,0
2021-05-01,TVS,2-Wheelers,Goa,0,0.0,6.0,17.6,0.18372654,Moderately Diversified,Tamil Nadu,0
2021-05-01,BMW India,4-Wheelers,Goa,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,BYD India,4-Wheelers,Goa,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,Hyundai Motor,4-Wheelers,Goa,0,0.0,2.0,5.9,0.5,Highly Concentrated,Kerala,0
2021-05-01,KIA Motors,4-Wheelers,Goa,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,MG Motor,4-Wheelers,Goa,1,2.78,8.0,23.5,0.30863581,Highly Concentrated,Maharashtra,0
2021-05-01,Mahindra and Mahindra,4-Wheelers,Goa,1,1.28,11.0,32.4,0.28405839,Concentrated,Maharashtra,0
2021-05-01,Mercedes-Benz AG,4-Wheelers,Goa,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,PCA Automobiles,4-Wheelers,Goa,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,Tata Motors,4-Wheelers,Goa,2,1.43,16.0,47.1,0.27020165,Concentrated,Maharashtra,0
2021-05-01,Volvo Auto India,4-Wheelers,Goa,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,AMPERE,2-Wheelers,Gujarat,13,8.84,18.0,52.9,0.11750403,Moderately Diversified,Tamil Nadu,0
2021-05-01,ATHER,2-Wheelers,Gujarat,14,8.75,19.0,55.9,0.11744065,Moderately Diversified,Tamil Nadu,0
2021-05-01,BAJAJ,2-Wheelers,Gujarat,2,10.530000000000001,9.0,26.5,0.13573962000000003,Moderately Diversified,Tamil Nadu,0
2021-05-01,BEING,2-Wheelers,Gujarat,5,9.62,14.0,41.2,0.12425888999999998,Moderately Diversified,Tamil Nadu,0
2021-05-01,HERO ELECTRIC,2-Wheelers,Gujarat,15,8.77,19.0,55.9,0.11610939999999999,Moderately Diversified,Tamil Nadu,0
2021-05-01,JITENDRA,2-Wheelers,Gujarat,1,10.0,7.0,20.6,0.16000000000000003,Moderately Diversified,Andhra Pradesh,0
2021-05-01,OKINAWA,2-Wheelers,Gujarat,21,8.5,20.0,58.8,0.11631584,Moderately Diversified,Tamil Nadu,0
2021-05-01,OLA ELECTRIC,2-Wheelers,Gujarat,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,OTHERS,2-Wheelers,Gujarat,22,8.459999999999999,20.0,58.8,0.11741517000000001,Moderately Diversified,Tamil Nadu,0
2021-05-01,PURE EV,2-Wheelers,Gujarat,10,8.129999999999999,18.0,52.9,0.11575470999999998,Moderately Diversified,Tamil Nadu,0
2021-05-01,REVOLT,2-Wheelers,Gujarat,4,9.520000000000001,14.0,41.2,0.11905239,Moderately Diversified,Tamil Nadu,0
2021-05-01,TVS,2-Wheelers,Gujarat,1,14.29,6.0,17.6,0.18372654,Moderately Diversified,Tamil Nadu,0
2021-05-01,BMW India,4-Wheelers,Gujarat,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,BYD India,4-Wheelers,Gujarat,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,Hyundai Motor,4-Wheelers,Gujarat,0,0.0,2.0,5.9,0.5,Highly Concentrated,Kerala,0
2021-05-01,KIA Motors,4-Wheelers,Gujarat,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,MG Motor,4-Wheelers,Gujarat,4,11.110000000000001,8.0,23.5,0.30863581,Highly Concentrated,Maharashtra,0
2021-05-01,Mahindra and Mahindra,4-Wheelers,Gujarat,9,11.540000000000001,11.0,32.4,0.28405839,Concentrated,Maharashtra,0
2021-05-01,Mercedes-Benz AG,4-Wheelers,Gujarat,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,PCA Automobiles,4-Wheelers,Gujarat,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,Tata Motors,4-Wheelers,Gujarat,15,10.71,16.0,47.1,0.27020165,Concentrated,Maharashtra,0
2021-05-01,Volvo Auto India,4-Wheelers,Gujarat,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,AMPERE,2-Wheelers,Haryana,2,1.3599999999999999,18.0,52.9,0.11750403,Moderately Diversified,Tamil Nadu,0
2021-05-01,ATHER,2-Wheelers,Haryana,2,1.25,19.0,55.9,0.11744065,Moderately Diversified,Tamil Nadu,0
2021-05-01,BAJAJ,2-Wheelers,Haryana,0,0.0,9.0,26.5,0.13573962000000003,Moderately Diversified,Tamil Nadu,0
2021-05-01,BEING,2-Wheelers,Haryana,1,1.92,14.0,41.2,0.12425888999999998,Moderately Diversified,Tamil Nadu,0
2021-05-01,HERO ELECTRIC,2-Wheelers,Haryana,2,1.17,19.0,55.9,0.11610939999999999,Moderately Diversified,Tamil Nadu,0
2021-05-01,JITENDRA,2-Wheelers,Haryana,0,0.0,7.0,20.6,0.16000000000000003,Moderately Diversified,Andhra Pradesh,0
2021-05-01,OKINAWA,2-Wheelers,Haryana,3,1.21,20.0,58.8,0.11631584,Moderately Diversified,Tamil Nadu,0
2021-05-01,OLA ELECTRIC,2-Wheelers,Haryana,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,OTHERS,2-Wheelers,Haryana,4,1.54,20.0,58.8,0.11741517000000001,Moderately Diversified,Tamil Nadu,0
2021-05-01,PURE EV,2-Wheelers,Haryana,2,1.63,18.0,52.9,0.11575470999999998,Moderately Diversified,Tamil Nadu,0
2021-05-01,REVOLT,2-Wheelers,Haryana,1,2.3800000000000003,14.0,41.2,0.11905239,Moderately Diversified,Tamil Nadu,0
2021-05-01,TVS,2-Wheelers,Haryana,0,0.0,6.0,17.6,0.18372654,Moderately Diversified,Tamil Nadu,0
2021-05-01,BMW India,4-Wheelers,Haryana,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,BYD India,4-Wheelers,Haryana,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,Hyundai Motor,4-Wheelers,Haryana,0,0.0,2.0,5.9,0.5,Highly Concentrated,Kerala,0
2021-05-01,KIA Motors,4-Wheelers,Haryana,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,MG Motor,4-Wheelers,Haryana,0,0.0,8.0,23.5,0.30863581,Highly Concentrated,Maharashtra,0
2021-05-01,Mahindra and Mahindra,4-Wheelers,Haryana,0,0.0,11.0,32.4,0.28405839,Concentrated,Maharashtra,0
2021-05-01,Mercedes-Benz AG,4-Wheelers,Haryana,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,PCA Automobiles,4-Wheelers,Haryana,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,Tata Motors,4-Wheelers,Haryana,1,0.7100000000000001,16.0,47.1,0.27020165,Concentrated,Maharashtra,0
2021-05-01,Volvo Auto India,4-Wheelers,Haryana,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,AMPERE,2-Wheelers,Himachal Pradesh,0,0.0,18.0,52.9,0.11750403,Moderately Diversified,Tamil Nadu,0
2021-05-01,ATHER,2-Wheelers,Himachal Pradesh,1,0.62,19.0,55.9,0.11744065,Moderately Diversified,Tamil Nadu,0
2021-05-01,BAJAJ,2-Wheelers,Himachal Pradesh,0,0.0,9.0,26.5,0.13573962000000003,Moderately Diversified,Tamil Nadu,0
2021-05-01,BEING,2-Wheelers,Himachal Pradesh,0,0.0,14.0,41.2,0.12425888999999998,Moderately Diversified,Tamil Nadu,0
2021-05-01,HERO ELECTRIC,2-Wheelers,Himachal Pradesh,1,0.58,19.0,55.9,0.11610939999999999,Moderately Diversified,Tamil Nadu,0
2021-05-01,JITENDRA,2-Wheelers,Himachal Pradesh,0,0.0,7.0,20.6,0.16000000000000003,Moderately Diversified,Andhra Pradesh,0
2021-05-01,OKINAWA,2-Wheelers,Himachal Pradesh,1,0.4,20.0,58.8,0.11631584,Moderately Diversified,Tamil Nadu,0
2021-05-01,OLA ELECTRIC,2-Wheelers,Himachal Pradesh,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,OTHERS,2-Wheelers,Himachal Pradesh,1,0.38,20.0,58.8,0.11741517000000001,Moderately Diversified,Tamil Nadu,0
2021-05-01,PURE EV,2-Wheelers,Himachal Pradesh,0,0.0,18.0,52.9,0.11575470999999998,Moderately Diversified,Tamil Nadu,0
2021-05-01,REVOLT,2-Wheelers,Himachal Pradesh,0,0.0,14.0,41.2,0.11905239,Moderately Diversified,Tamil Nadu,0
2021-05-01,TVS,2-Wheelers,Himachal Pradesh,0,0.0,6.0,17.6,0.18372654,Moderately Diversified,Tamil Nadu,0
2021-05-01,BMW India,4-Wheelers,Himachal Pradesh,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,BYD India,4-Wheelers,Himachal Pradesh,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,Hyundai Motor,4-Wheelers,Himachal Pradesh,0,0.0,2.0,5.9,0.5,Highly Concentrated,Kerala,0
2021-05-01,KIA Motors,4-Wheelers,Himachal Pradesh,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,MG Motor,4-Wheelers,Himachal Pradesh,0,0.0,8.0,23.5,0.30863581,Highly Concentrated,Maharashtra,0
2021-05-01,Mahindra and Mahindra,4-Wheelers,Himachal Pradesh,0,0.0,11.0,32.4,0.28405839,Concentrated,Maharashtra,0
2021-05-01,Mercedes-Benz AG,4-Wheelers,Himachal Pradesh,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,PCA Automobiles,4-Wheelers,Himachal Pradesh,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,Tata Motors,4-Wheelers,Himachal Pradesh,1,0.7100000000000001,16.0,47.1,0.27020165,Concentrated,Maharashtra,0
2021-05-01,Volvo Auto India,4-Wheelers,Himachal Pradesh,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,AMPERE,2-Wheelers,Jammu and Kashmir,6,4.08,18.0,52.9,0.11750403,Moderately Diversified,Tamil Nadu,0
2021-05-01,ATHER,2-Wheelers,Jammu and Kashmir,6,3.75,19.0,55.9,0.11744065,Moderately Diversified,Tamil Nadu,0
2021-05-01,BAJAJ,2-Wheelers,Jammu and Kashmir,1,5.26,9.0,26.5,0.13573962000000003,Moderately Diversified,Tamil Nadu,0
2021-05-01,BEING,2-Wheelers,Jammu and Kashmir,2,3.85,14.0,41.2,0.12425888999999998,Moderately Diversified,Tamil Nadu,0
2021-05-01,HERO ELECTRIC,2-Wheelers,Jammu and Kashmir,7,4.09,19.0,55.9,0.11610939999999999,Moderately Diversified,Tamil Nadu,0
2021-05-01,JITENDRA,2-Wheelers,Jammu and Kashmir,1,10.0,7.0,20.6,0.16000000000000003,Moderately Diversified,Andhra Pradesh,0
2021-05-01,OKINAWA,2-Wheelers,Jammu and Kashmir,10,4.05,20.0,58.8,0.11631584,Moderately Diversified,Tamil Nadu,0
2021-05-01,OLA ELECTRIC,2-Wheelers,Jammu and Kashmir,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,OTHERS,2-Wheelers,Jammu and Kashmir,10,3.85,20.0,58.8,0.11741517000000001,Moderately Diversified,Tamil Nadu,0
2021-05-01,PURE EV,2-Wheelers,Jammu and Kashmir,5,4.07,18.0,52.9,0.11575470999999998,Moderately Diversified,Tamil Nadu,0
2021-05-01,REVOLT,2-Wheelers,Jammu and Kashmir,2,4.760000000000001,14.0,41.2,0.11905239,Moderately Diversified,Tamil Nadu,0
2021-05-01,TVS,2-Wheelers,Jammu and Kashmir,0,0.0,6.0,17.6,0.18372654,Moderately Diversified,Tamil Nadu,0
2021-05-01,BMW India,4-Wheelers,Jammu and Kashmir,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,BYD India,4-Wheelers,Jammu and Kashmir,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,Hyundai Motor,4-Wheelers,Jammu and Kashmir,0,0.0,2.0,5.9,0.5,Highly Concentrated,Kerala,0
2021-05-01,KIA Motors,4-Wheelers,Jammu and Kashmir,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,MG Motor,4-Wheelers,Jammu and Kashmir,0,0.0,8.0,23.5,0.30863581,Highly Concentrated,Maharashtra,0
2021-05-01,Mahindra and Mahindra,4-Wheelers,Jammu and Kashmir,0,0.0,11.0,32.4,0.28405839,Concentrated,Maharashtra,0
2021-05-01,Mercedes-Benz AG,4-Wheelers,Jammu and Kashmir,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,PCA Automobiles,4-Wheelers,Jammu and Kashmir,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,Tata Motors,4-Wheelers,Jammu and Kashmir,0,0.0,16.0,47.1,0.27020165,Concentrated,Maharashtra,0
2021-05-01,Volvo Auto India,4-Wheelers,Jammu and Kashmir,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,AMPERE,2-Wheelers,Jharkhand,5,3.4000000000000004,18.0,52.9,0.11750403,Moderately Diversified,Tamil Nadu,0
2021-05-01,ATHER,2-Wheelers,Jharkhand,5,3.1199999999999997,19.0,55.9,0.11744065,Moderately Diversified,Tamil Nadu,0
2021-05-01,BAJAJ,2-Wheelers,Jharkhand,1,5.26,9.0,26.5,0.13573962000000003,Moderately Diversified,Tamil Nadu,0
2021-05-01,BEING,2-Wheelers,Jharkhand,2,3.85,14.0,41.2,0.12425888999999998,Moderately Diversified,Tamil Nadu,0
2021-05-01,HERO ELECTRIC,2-Wheelers,Jharkhand,5,2.92,19.0,55.9,0.11610939999999999,Moderately Diversified,Tamil Nadu,0
2021-05-01,JITENDRA,2-Wheelers,Jharkhand,0,0.0,7.0,20.6,0.16000000000000003,Moderately Diversified,Andhra Pradesh,0
2021-05-01,OKINAWA,2-Wheelers,Jharkhand,8,3.2399999999999998,20.0,58.8,0.11631584,Moderately Diversified,Tamil Nadu,0
2021-05-01,OLA ELECTRIC,2-Wheelers,Jharkhand,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,OTHERS,2-Wheelers,Jharkhand,8,3.08,20.0,58.8,0.11741517000000001,Moderately Diversified,Tamil Nadu,0
2021-05-01,PURE EV,2-Wheelers,Jharkhand,4,3.25,18.0,52.9,0.11575470999999998,Moderately Diversified,Tamil Nadu,0
2021-05-01,REVOLT,2-Wheelers,Jharkhand,1,2.3800000000000003,14.0,41.2,0.11905239,Moderately Diversified,Tamil Nadu,0
2021-05-01,TVS,2-Wheelers,Jharkhand,0,0.0,6.0,17.6,0.18372654,Moderately Diversified,Tamil Nadu,0
2021-05-01,BMW India,4-Wheelers,Jharkhand,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,BYD India,4-Wheelers,Jharkhand,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,Hyundai Motor,4-Wheelers,Jharkhand,0,0.0,2.0,5.9,0.5,Highly Concentrated,Kerala,0
2021-05-01,KIA Motors,4-Wheelers,Jharkhand,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,MG Motor,4-Wheelers,Jharkhand,0,0.0,8.0,23.5,0.30863581,Highly Concentrated,Maharashtra,0
2021-05-01,Mahindra and Mahindra,4-Wheelers,Jharkhand,0,0.0,11.0,32.4,0.28405839,Concentrated,Maharashtra,0
2021-05-01,Mercedes-Benz AG,4-Wheelers,Jharkhand,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,PCA Automobiles,4-Wheelers,Jharkhand,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,Tata Motors,4-Wheelers,Jharkhand,1,0.7100000000000001,16.0,47.1,0.27020165,Concentrated,Maharashtra,0
2021-05-01,Volvo Auto India,4-Wheelers,Jharkhand,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,AMPERE,2-Wheelers,Karnataka,17,11.559999999999999,18.0,52.9,0.11750403,Moderately Diversified,Tamil Nadu,0
2021-05-01,ATHER,2-Wheelers,Karnataka,18,11.25,19.0,55.9,0.11744065,Moderately Diversified,Tamil Nadu,0
2021-05-01,BAJAJ,2-Wheelers,Karnataka,2,10.530000000000001,9.0,26.5,0.13573962000000003,Moderately Diversified,Tamil Nadu,0
2021-05-01,BEING,2-Wheelers,Karnataka,6,11.540000000000001,14.0,41.2,0.12425888999999998,Moderately Diversified,Tamil Nadu,0
2021-05-01,HERO ELECTRIC,2-Wheelers,Karnataka,19,11.110000000000001,19.0,55.9,0.11610939999999999,Moderately Diversified,Tamil Nadu,0
2021-05-01,JITENDRA,2-Wheelers,Karnataka,1,10.0,7.0,20.6,0.16000000000000003,Moderately Diversified,Andhra Pradesh,0
2021-05-01,OKINAWA,2-Wheelers,Karnataka,28,11.34,20.0,58.8,0.11631584,Moderately Diversified,Tamil Nadu,0
2021-05-01,OLA ELECTRIC,2-Wheelers,Karnataka,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,OTHERS,2-Wheelers,Karnataka,29,11.15,20.0,58.8,0.11741517000000001,Moderately Diversified,Tamil Nadu,0
2021-05-01,PURE EV,2-Wheelers,Karnataka,14,11.379999999999999,18.0,52.9,0.11575470999999998,Moderately Diversified,Tamil Nadu,0
2021-05-01,REVOLT,2-Wheelers,Karnataka,5,11.899999999999999,14.0,41.2,0.11905239,Moderately Diversified,Tamil Nadu,0
2021-05-01,TVS,2-Wheelers,Karnataka,1,14.29,6.0,17.6,0.18372654,Moderately Diversified,Tamil Nadu,0
2021-05-01,BMW India,4-Wheelers,Karnataka,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,BYD India,4-Wheelers,Karnataka,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,Hyundai Motor,4-Wheelers,Karnataka,0,0.0,2.0,5.9,0.5,Highly Concentrated,Kerala,0
2021-05-01,KIA Motors,4-Wheelers,Karnataka,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,MG Motor,4-Wheelers,Karnataka,0,0.0,8.0,23.5,0.30863581,Highly Concentrated,Maharashtra,0
2021-05-01,Mahindra and Mahindra,4-Wheelers,Karnataka,1,1.28,11.0,32.4,0.28405839,Concentrated,Maharashtra,0
2021-05-01,Mercedes-Benz AG,4-Wheelers,Karnataka,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,PCA Automobiles,4-Wheelers,Karnataka,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,Tata Motors,4-Wheelers,Karnataka,1,0.7100000000000001,16.0,47.1,0.27020165,Concentrated,Maharashtra,0
2021-05-01,Volvo Auto India,4-Wheelers,Karnataka,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,AMPERE,2-Wheelers,Kerala,11,7.48,18.0,52.9,0.11750403,Moderately Diversified,Tamil Nadu,0
2021-05-01,ATHER,2-Wheelers,Kerala,12,7.5,19.0,55.9,0.11744065,Moderately Diversified,Tamil Nadu,0
2021-05-01,BAJAJ,2-Wheelers,Kerala,2,10.530000000000001,9.0,26.5,0.13573962000000003,Moderately Diversified,Tamil Nadu,0
2021-05-01,BEING,2-Wheelers,Kerala,4,7.6899999999999995,14.0,41.2,0.12425888999999998,Moderately Diversified,Tamil Nadu,0
2021-05-01,HERO ELECTRIC,2-Wheelers,Kerala,13,7.6,19.0,55.9,0.11610939999999999,Moderately Diversified,Tamil Nadu,0
2021-05-01,JITENDRA,2-Wheelers,Kerala,1,10.0,7.0,20.6,0.16000000000000003,Moderately Diversified,Andhra Pradesh,0
2021-05-01,OKINAWA,2-Wheelers,Kerala,19,7.6899999999999995,20.0,58.8,0.11631584,Moderately Diversified,Tamil Nadu,0
2021-05-01,OLA ELECTRIC,2-Wheelers,Kerala,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,OTHERS,2-Wheelers,Kerala,20,7.6899999999999995,20.0,58.8,0.11741517000000001,Moderately Diversified,Tamil Nadu,0
2021-05-01,PURE EV,2-Wheelers,Kerala,9,7.32,18.0,52.9,0.11575470999999998,Moderately Diversified,Tamil Nadu,0
2021-05-01,REVOLT,2-Wheelers,Kerala,3,7.140000000000001,14.0,41.2,0.11905239,Moderately Diversified,Tamil Nadu,0
2021-05-01,TVS,2-Wheelers,Kerala,1,14.29,6.0,17.6,0.18372654,Moderately Diversified,Tamil Nadu,0
2021-05-01,BMW India,4-Wheelers,Kerala,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,BYD India,4-Wheelers,Kerala,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,Hyundai Motor,4-Wheelers,Kerala,1,50.0,2.0,5.9,0.5,Highly Concentrated,Kerala,1
2021-05-01,KIA Motors,4-Wheelers,Kerala,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,MG Motor,4-Wheelers,Kerala,7,19.439999999999998,8.0,23.5,0.30863581,Highly Concentrated,Maharashtra,0
2021-05-01,Mahindra and Mahindra,4-Wheelers,Kerala,15,19.23,11.0,32.4,0.28405839,Concentrated,Maharashtra,0
2021-05-01,Mercedes-Benz AG,4-Wheelers,Kerala,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,PCA Automobiles,4-Wheelers,Kerala,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,Tata Motors,4-Wheelers,Kerala,26,18.57,16.0,47.1,0.27020165,Concentrated,Maharashtra,0
2021-05-01,Volvo Auto India,4-Wheelers,Kerala,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,AMPERE,2-Wheelers,Ladakh,0,0.0,18.0,52.9,0.11750403,Moderately Diversified,Tamil Nadu,0
2021-05-01,ATHER,2-Wheelers,Ladakh,0,0.0,19.0,55.9,0.11744065,Moderately Diversified,Tamil Nadu,0
2021-05-01,BAJAJ,2-Wheelers,Ladakh,0,0.0,9.0,26.5,0.13573962000000003,Moderately Diversified,Tamil Nadu,0
2021-05-01,BEING,2-Wheelers,Ladakh,0,0.0,14.0,41.2,0.12425888999999998,Moderately Diversified,Tamil Nadu,0
2021-05-01,HERO ELECTRIC,2-Wheelers,Ladakh,0,0.0,19.0,55.9,0.11610939999999999,Moderately Diversified,Tamil Nadu,0
2021-05-01,JITENDRA,2-Wheelers,Ladakh,0,0.0,7.0,20.6,0.16000000000000003,Moderately Diversified,Andhra Pradesh,0
2021-05-01,OKINAWA,2-Wheelers,Ladakh,0,0.0,20.0,58.8,0.11631584,Moderately Diversified,Tamil Nadu,0
2021-05-01,OLA ELECTRIC,2-Wheelers,Ladakh,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,OTHERS,2-Wheelers,Ladakh,0,0.0,20.0,58.8,0.11741517000000001,Moderately Diversified,Tamil Nadu,0
2021-05-01,PURE EV,2-Wheelers,Ladakh,0,0.0,18.0,52.9,0.11575470999999998,Moderately Diversified,Tamil Nadu,0
2021-05-01,REVOLT,2-Wheelers,Ladakh,0,0.0,14.0,41.2,0.11905239,Moderately Diversified,Tamil Nadu,0
2021-05-01,TVS,2-Wheelers,Ladakh,0,0.0,6.0,17.6,0.18372654,Moderately Diversified,Tamil Nadu,0
2021-05-01,BMW India,4-Wheelers,Ladakh,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,BYD India,4-Wheelers,Ladakh,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,Hyundai Motor,4-Wheelers,Ladakh,0,0.0,2.0,5.9,0.5,Highly Concentrated,Kerala,0
2021-05-01,KIA Motors,4-Wheelers,Ladakh,0,0.0,0.0,0.0,0.0,Very Diversified,,0
2021-05-01,MG Motor,4-Wheelers,Ladakh,0,0.0,8.0,23.5,0.30863581,Highly Concentrated,Maharashtra,0
