date,vehicle_category,maker,electric_vehicles_sold,uuid,year,month,cumulative_sales,segment
2021-09-01,2-Wheelers,ATHER,2174,be5381fe-0088-4e7a-97f8-885d40098f04,2021,September,6969,Two-Wheeler Manufacturer
2021-09-01,2-Wheelers,PURE EV,1337,fa7d826e-0dbb-4523-b242-df72d673d7d3,2021,September,5011,Two-Wheeler Manufacturer
2021-09-01,2-Wheelers,TVS,688,563ef229-0de7-4ffa-967d-824e1187ddbc,2021,September,2506,Two-Wheeler Manufacturer
2021-09-01,2-Wheelers,REVOLT,499,ad462ac7-8975-41cb-8c42-52d73cdbe942,2021,September,1912,Two-Wheeler Manufacturer
2021-09-01,2-Wheelers,BAJAJ,381,9479ec08-8be0-4b3b-8c32-43c9e989f53e,2021,September,2151,Two-Wheeler Manufacturer
2021-09-01,2-Wheelers,BEING,337,8c46a37e-0223-4513-9d3d-13ce3f29d553,2021,September,1579,Two-Wheeler Manufacturer
2021-09-01,2-Wheelers,JITENDRA,134,574240db-5c37-4662-8922-73251731e622,2021,September,646,Two-Wheeler Manufacturer
2021-09-01,2-Wheelers,OTHERS,1627,a7af495c-acd9-4337-af6e-3dd9bf70a45b,2021,September,5684,Two-Wheeler Manufacturer
2022-09-01,2-Wheelers,OLA ELECTRIC,8065,3c700a4d-8fc0-489f-99e7-80ea06f6c44e,2022,September,58569,Two-Wheeler Manufacturer
2022-09-01,2-Wheelers,OKINAWA,8497,9f25dd95-ca59-430e-8dc9-d0d168a5bd85,2022,September,102547,Two-Wheeler Manufacturer
2022-09-01,2-Wheelers,HERO ELECTRIC,8208,205ce8e8-da61-4626-b3ac-74625ce4d03f,2022,September,113528,Two-Wheeler Manufacturer
2022-09-01,2-Wheelers,AMPERE,6488,b584ce3d-24d7-4bde-8d18-d3ad8c26bb02,2022,September,65540,Two-Wheeler Manufacturer
2022-09-01,2-Wheelers,TVS,4001,a134d3dc-c305-4f95-9427-de2384097cfd,2022,September,28473,Two-Wheeler Manufacturer
2022-09-01,2-Wheelers,ATHER,6280,e8086ffd-b5ab-4313-84ec-7576ae5c2b0b,2022,September,42538,Two-Wheeler Manufacturer
2022-09-01,2-Wheelers,BAJAJ,3649,005d6fb1-428b-4e97-b96b-0439b178a34e,2022,September,20724,Two-Wheeler Manufacturer
2022-09-01,2-Wheelers,OKAYA EV,954,5fd1ad0f-2b7b-455c-a84d-cf41ff8b22d2,2022,September,3714,Two-Wheeler Manufacturer
2022-09-01,2-Wheelers,REVOLT,865,7fdb2a7e-231c-43b4-acd1-d850ce70442a,2022,September,17739,Two-Wheeler Manufacturer
2022-09-01,2-Wheelers,PURE EV,790,a060069a-459a-447d-8ea9-6f51a000ca6d,2022,September,21983,Two-Wheeler Manufacturer
2022-09-01,2-Wheelers,BEING,975,04becfef-000b-4adf-a6e4-2ba59b2acd9f,2022,September,13434,Two-Wheeler Manufacturer
2022-09-01,2-Wheelers,JITENDRA,661,af1fc916-abaf-4f8f-b1a8-9768b2c4fb79,2022,September,8223,Two-Wheeler Manufacturer
2022-09-01,2-Wheelers,OTHERS,3849,81aa5fcc-f9fe-469d-8e75-477fa04b595d,2022,September,47743,Two-Wheeler Manufacturer
2023-09-01,2-Wheelers,OLA ELECTRIC,18926,26bae6d2-5c8a-4ce8-8cf6-3418af65dafc,2023,September,294065,Two-Wheeler Manufacturer
2023-09-01,2-Wheelers,TVS,15425,0bab3261-0360-43c2-895a-0fb7c102e97b,2023,September,169439,Two-Wheeler Manufacturer
2023-09-01,2-Wheelers,ATHER,7107,b036357b-1cc2-4cda-abc6-e0a1d510e1d5,2023,September,145170,Two-Wheeler Manufacturer
2023-09-01,2-Wheelers,BAJAJ,7019,3bbdc689-9fdf-44a9-911a-f98aa3e89faa,2023,September,74513,Two-Wheeler Manufacturer
2023-09-01,2-Wheelers,AMPERE,4148,7dfb81dd-85fb-4c7d-ab04-f4fa0906ce56,2023,September,146650,Two-Wheeler Manufacturer
2023-09-01,2-Wheelers,OKINAWA,1769,b7bd3716-98a3-4864-9172-9bbdccb4bb3a,2023,September,159234,Two-Wheeler Manufacturer
2023-09-01,2-Wheelers,HERO ELECTRIC,835,f820ca47-f209-4626-b4b6-e7e22d9f2fb4,2023,September,167325,Two-Wheeler Manufacturer
2023-09-01,2-Wheelers,OKAYA EV,873,ea2c0958-d538-48a6-be23-978afe1e56af,2023,September,21751,Two-Wheeler Manufacturer
2023-09-01,2-Wheelers,BGAUSS,924,0fe19546-3fab-4c53-8c01-422a03aa489e,2023,September,5232,Two-Wheeler Manufacturer
2023-09-01,2-Wheelers,BATTRE ELECTRIC,255,a9a40db6-0e06-4616-bdf4-74f571e7199e,2023,September,2586,Two-Wheeler Manufacturer
2023-09-01,2-Wheelers,KINETIC GREEN,231,adb6f275-ff43-470f-8f74-5270cd1acc8e,2023,September,2765,Two-Wheeler Manufacturer
2023-09-01,2-Wheelers,REVOLT,879,22a78a74-84d5-49b5-8f00-ac506afefca3,2023,September,24229,Two-Wheeler Manufacturer
2023-09-01,2-Wheelers,OTHERS,5355,2e65c2cb-5e38-4f68-8b8e-deb27034897b,2023,September,108584,Two-Wheeler Manufacturer
2021-10-01,2-Wheelers,HERO ELECTRIC,6799,01aff3b6-39e2-4e64-8182-d3cc96f8d74d,2021,October,25894,Two-Wheeler Manufacturer
2021-10-01,2-Wheelers,OKINAWA,4166,b414d972-32b4-4de1-b75b-9b86c255e7c0,2021,October,15494,Two-Wheeler Manufacturer
2021-10-01,2-Wheelers,AMPERE,1083,fc1b4266-3d20-4bce-a234-1d63f2eadf2f,2021,October,4560,Two-Wheeler Manufacturer
2021-10-01,2-Wheelers,ATHER,2647,ea7b8c00-e5e3-43fe-bff7-78cf5b9913a2,2021,October,9616,Two-Wheeler Manufacturer
2021-10-01,2-Wheelers,PURE EV,1400,92f56d24-d917-48e5-94a6-b084842e71fa,2021,October,6411,Two-Wheeler Manufacturer
2021-10-01,2-Wheelers,TVS,486,811ccb31-e506-4115-8f6d-584416a4f48c,2021,October,2992,Two-Wheeler Manufacturer
2021-10-01,2-Wheelers,REVOLT,900,62213d8c-c67a-40a0-8628-a00b811bfc40,2021,October,2812,Two-Wheeler Manufacturer
2021-10-01,2-Wheelers,BAJAJ,754,e556d937-b28f-4b2a-a42c-d3e6c2959e0d,2021,October,2905,Two-Wheeler Manufacturer
2021-10-01,2-Wheelers,BEING,469,b03e2eb8-ef24-42d0-beb7-90dc0e338844,2021,October,2048,Two-Wheeler Manufacturer
2021-10-01,2-Wheelers,JITENDRA,283,0b80f284-685a-4d5e-9446-a9328c9a4eea,2021,October,929,Two-Wheeler Manufacturer
2021-10-01,2-Wheelers,OTHERS,1826,227664bc-505c-44b5-ae9b-cafc76840ae3,2021,October,7510,Two-Wheeler Manufacturer
2022-10-01,2-Wheelers,OLA ELECTRIC,15391,aea7f3d3-4c5c-4c5e-9c00-cd6dfba855af,2022,October,73960,Two-Wheeler Manufacturer
2022-10-01,2-Wheelers,OKINAWA,14950,9d483087-fc56-452b-8ab5-215e6a26d921,2022,October,117497,Two-Wheeler Manufacturer
2022-10-01,2-Wheelers,HERO ELECTRIC,8868,371383a2-a88b-4afd-a0e5-8ca5eccac316,2022,October,122396,Two-Wheeler Manufacturer
2022-10-01,2-Wheelers,AMPERE,10113,30e59260-1625-4b5b-a101-7052fe592771,2022,October,75653,Two-Wheeler Manufacturer
2022-10-01,2-Wheelers,TVS,5820,8314771c-437e-4318-9d0f-7085dc4af1e7,2022,October,34293,Two-Wheeler Manufacturer
2022-10-01,2-Wheelers,ATHER,7356,168abebb-df78-4e00-a957-457923e6f3f4,2022,October,49894,Two-Wheeler Manufacturer
2022-10-01,2-Wheelers,BAJAJ,3549,ff5091e0-5f91-4c3e-bbb8-3d300cfe56f7,2022,October,24273,Two-Wheeler Manufacturer
2022-10-01,2-Wheelers,OKAYA EV,1968,4f6263ae-92f8-4c03-ac9e-da98b7334e92,2022,October,5682,Two-Wheeler Manufacturer
2022-10-01,2-Wheelers,REVOLT,1041,10af5fa5-3522-4c07-bc3a-38f7452bb1d9,2022,October,18780,Two-Wheeler Manufacturer
2022-10-01,2-Wheelers,PURE EV,1047,b305ae83-3b48-4e60-b19a-165ecb17588e,2022,October,23030,Two-Wheeler Manufacturer
2022-10-01,2-Wheelers,BEING,1422,d1a13624-bcb9-45a7-ba7f-b1ce27d925c6,2022,October,14856,Two-Wheeler Manufacturer
2022-10-01,2-Wheelers,JITENDRA,1111,843684dc-98b7-4011-8642-03ed979a1252,2022,October,9334,Two-Wheeler Manufacturer
2022-10-01,2-Wheelers,OTHERS,4614,b062fa00-4274-4dc2-8e25-c4b303d92b38,2022,October,52357,Two-Wheeler Manufacturer
2023-10-01,2-Wheelers,OLA ELECTRIC,23968,333dc184-2203-448b-b963-d6fa1dbf0a19,2023,October,318033,Two-Wheeler Manufacturer
2023-10-01,2-Wheelers,TVS,16309,0c498406-0656-4b2e-ace7-dba1cdc3010d,2023,October,185748,Two-Wheeler Manufacturer
2023-10-01,2-Wheelers,ATHER,8375,b5e670e5-4019-40d2-96bb-2c6d559edfc6,2023,October,153545,Two-Wheeler Manufacturer
2023-10-01,2-Wheelers,BAJAJ,8960,ccc2b078-7a83-4f79-86c9-9f766fa9e5bb,2023,October,83473,Two-Wheeler Manufacturer
2023-10-01,2-Wheelers,AMPERE,4487,f3ebfeb8-3895-4abe-a70d-3e4a240d4ee9,2023,October,151137,Two-Wheeler Manufacturer
2023-10-01,2-Wheelers,OKINAWA,1457,a5aca9f0-e819-4a0a-9b9f-3a8d3b0ac396,2023,October,160691,Two-Wheeler Manufacturer
2023-10-01,2-Wheelers,HERO ELECTRIC,658,f315c3d0-7400-426b-9249-af92e7d52bc5,2023,October,167983,Two-Wheeler Manufacturer
2023-10-01,2-Wheelers,OKAYA EV,863,48b4de6d-8542-4ded-ad39-4734c7981fa4,2023,October,22614,Two-Wheeler Manufacturer
2023-10-01,2-Wheelers,BGAUSS,1157,670f7f35-cf71-4fed-9cde-b66a9c3591b3,2023,October,6389,Two-Wheeler Manufacturer
2023-10-01,2-Wheelers,BATTRE ELECTRIC,227,c9580bcf-134f-46f1-937c-f8681ff4f245,2023,October,2813,Two-Wheeler Manufacturer
2023-10-01,2-Wheelers,KINETIC GREEN,389,c6ec85dd-cd9d-4982-84dd-b7e5f148bf20,2023,October,3154,Two-Wheeler Manufacturer
2023-10-01,2-Wheelers,REVOLT,681,e0726b14-bee3-4274-8985-732fdec1d998,2023,October,24910,Two-Wheeler Manufacturer
2023-10-01,2-Wheelers,OTHERS,7092,ce29299f-be13-47bc-b823-b15a313bc8ec,2023,October,115676,Two-Wheeler Manufacturer
2021-11-01,2-Wheelers,HERO ELECTRIC,7493,4a8ee58e-43c5-400a-a68f-fbc958479555,2021,November,33387,Two-Wheeler Manufacturer
2021-11-01,2-Wheelers,OKINAWA,5542,32eee47f-ca33-4443-bf83-70e0138b33d7,2021,November,21036,Two-Wheeler Manufacturer
2021-11-01,2-Wheelers,AMPERE,2077,d1a74179-307b-4f73-b81f-e99d26b04d93,2021,November,6637,Two-Wheeler Manufacturer
2021-11-01,2-Wheelers,ATHER,2202,9fa28760-ee4b-4a3f-a3d7-de745afa6371,2021,November,11818,Two-Wheeler Manufacturer
2021-11-01,2-Wheelers,PURE EV,1688,5bd05794-4283-4dad-ad03-1c622df7ca55,2021,November,8099,Two-Wheeler Manufacturer
2021-11-01,2-Wheelers,TVS,522,5d2dd98e-53f3-43ad-9347-7795c1ff6a5a,2021,November,3514,Two-Wheeler Manufacturer
2021-11-01,2-Wheelers,REVOLT,780,7f61dfb9-3008-4660-8f9e-567b97f1b95f,2021,November,3592,Two-Wheeler Manufacturer
2021-11-01,2-Wheelers,BAJAJ,728,329a05aa-d73d-435a-8c42-7e288335e2f8,2021,November,3633,Two-Wheeler Manufacturer
2021-11-01,2-Wheelers,BEING,912,ee1ac5c3-c99f-4675-b28d-80c514c1cb84,2021,November,2960,Two-Wheeler Manufacturer
2021-11-01,2-Wheelers,JITENDRA,273,e9cbf8b2-9f96-4a7d-b225-6f79ad161ee1,2021,November,1202,Two-Wheeler Manufacturer
2021-11-01,2-Wheelers,OTHERS,2317,238d1a53-7c6f-4742-9eaa-7930843d190c,2021,November,9827,Two-Wheeler Manufacturer
2022-11-01,2-Wheelers,OLA ELECTRIC,15797,7f88020e-6643-4e36-92ac-3c36191c444b,2022,November,89757,Two-Wheeler Manufacturer
2022-11-01,2-Wheelers,OKINAWA,9068,8926f4de-b507-41b3-abc9-17427b1d9779,2022,November,126565,Two-Wheeler Manufacturer
2022-11-01,2-Wheelers,HERO ELECTRIC,9026,f6965da0-f201-4ecc-be4e-5b763cfd1f0e,2022,November,131422,Two-Wheeler Manufacturer
2022-11-01,2-Wheelers,AMPERE,12446,80abbda8-7bd9-4745-b416-28fd620d742f,2022,November,88099,Two-Wheeler Manufacturer
2022-11-01,2-Wheelers,TVS,8147,1308e584-60a6-42f4-b47b-663ee24c18ad,2022,November,42440,Two-Wheeler Manufacturer
2022-11-01,2-Wheelers,ATHER,7837,a8a4a7d0-ffb2-43ce-b61a-52f3e9a10546,2022,November,57731,Two-Wheeler Manufacturer
2022-11-01,2-Wheelers,BAJAJ,3057,b680736b-db29-41c3-82ed-1b5bd88fc218,2022,November,27330,Two-Wheeler Manufacturer
2022-11-01,2-Wheelers,OKAYA EV,1783,9fc23851-630c-4963-9fcc-cc7865ce1da6,2022,November,7465,Two-Wheeler Manufacturer
2022-11-01,2-Wheelers,REVOLT,524,577ec04a-be5e-48f9-adbb-b7d3da8d385f,2022,November,19304,Two-Wheeler Manufacturer
2022-11-01,2-Wheelers,PURE EV,925,333e5aa1-d1df-42cd-b804-93bc38ea1633,2022,November,23955,Two-Wheeler Manufacturer
2022-11-01,2-Wheelers,BEING,1216,73e11b55-10a9-417b-b045-d1ded6698c12,2022,November,16072,Two-Wheeler Manufacturer
2022-11-01,2-Wheelers,JITENDRA,1256,d22f5c9d-db23-4d35-8ae5-657963650f2a,2022,November,10590,Two-Wheeler Manufacturer
2022-11-01,2-Wheelers,OTHERS,5693,1f4d3735-c4e7-4280-b592-162b6417e70d,2022,November,58050,Two-Wheeler Manufacturer
2023-11-01,2-Wheelers,OLA ELECTRIC,29980,d1b65cc1-a224-40a8-b4bc-dc126baf91c7,2023,November,348013,Two-Wheeler Manufacturer
2023-11-01,2-Wheelers,TVS,18914,886f823a-e34f-43d5-b1b3-ca72099a6899,2023,November,204662,Two-Wheeler Manufacturer
2023-11-01,2-Wheelers,ATHER,9220,4c77ee50-31ac-47a2-87f4-0124c22c7613,2023,November,162765,Two-Wheeler Manufacturer
2023-11-01,2-Wheelers,BAJAJ,11769,968632b6-0f07-45b9-ab83-cb01fa1959f9,2023,November,95242,Two-Wheeler Manufacturer
2023-11-01,2-Wheelers,AMPERE,4638,af9ec98e-bd87-4a20-b4e6-6e8adbd13477,2023,November,155775,Two-Wheeler Manufacturer
2023-11-01,2-Wheelers,OKINAWA,1587,701a7502-c168-4a08-9177-2b27f65e2510,2023,November,162278,Two-Wheeler Manufacturer
2023-11-01,2-Wheelers,HERO ELECTRIC,814,42cc6168-fb76-4cbc-8db3-def556e818af,2023,November,168797,Two-Wheeler Manufacturer
2023-11-01,2-Wheelers,OKAYA EV,1281,28d0fe42-927e-47ae-acf2-0d18ee986824,2023,November,23895,Two-Wheeler Manufacturer
2023-11-01,2-Wheelers,BGAUSS,1589,7ae21929-0960-4eeb-8dd6-228b56e7462b,2023,November,7978,Two-Wheeler Manufacturer
2023-11-01,2-Wheelers,BATTRE ELECTRIC,659,a8b9b428-71d5-44b9-bb50-5652668e4a81,2023,November,3472,Two-Wheeler Manufacturer
2023-11-01,2-Wheelers,KINETIC GREEN,422,01701252-3135-490c-bd86-60128b74aa71,2023,November,3576,Two-Wheeler Manufacturer
2023-11-01,2-Wheelers,REVOLT,663,344bc24e-8025-4115-81fb-3cad57036e6d,2023,November,25573,Two-Wheeler Manufacturer
2023-11-01,2-Wheelers,OTHERS,9707,cfc094b5-e914-4065-a8ce-3bc354b44a8c,2023,November,125383,Two-Wheeler Manufacturer
2021-12-01,2-Wheelers,HERO ELECTRIC,6402,20a3e136-dea7-473a-9e62-e5215767b634,2021,December,39789,Two-Wheeler Manufacturer
2021-12-01,2-Wheelers,OKINAWA,6184,056eece6-dc1f-421d-bc7b-f89baadb60a0,2021,December,27220,Two-Wheeler Manufacturer
2021-12-01,2-Wheelers,AMPERE,3410,67cfd181-481b-43fc-8f13-48d8b284aef2,2021,December,10047,Two-Wheeler Manufacturer
2021-12-01,2-Wheelers,ATHER,1813,f0dc65e8-9239-4dc2-9693-bc3ed2866508,2021,December,13631,Two-Wheeler Manufacturer
2021-12-01,2-Wheelers,PURE EV,1685,5bca86d7-4a28-408c-8d2a-d5e1e68ffcd6,2021,December,9784,Two-Wheeler Manufacturer
2021-12-01,2-Wheelers,OLA ELECTRIC,240,5a4c9d03-aead-4676-8c00-8c4915a05b50,2021,December,240,Two-Wheeler Manufacturer
2021-12-01,2-Wheelers,TVS,1119,10e35fd8-a06a-42e9-b95c-5d996bbe60ba,2021,December,4633,Two-Wheeler Manufacturer
2021-12-01,2-Wheelers,REVOLT,835,085e818e-1189-4742-b6ea-23620a175fbb,2021,December,4427,Two-Wheeler Manufacturer
2021-12-01,2-Wheelers,BAJAJ,642,4a80bded-5b6b-4900-b83d-f03172d71e37,2021,December,4275,Two-Wheeler Manufacturer
2021-12-01,2-Wheelers,BEING,1190,e3ee7576-7fbe-4a90-a70c-96ed368360dc,2021,December,4150,Two-Wheeler Manufacturer
2021-12-01,2-Wheelers,JITENDRA,503,dc6066c4-50f8-4aac-a38d-cafde0178223,2021,December,1705,Two-Wheeler Manufacturer
2021-12-01,2-Wheelers,OTHERS,2603,dfdc92f5-5e6f-463a-9142-d80f3c7b3d5a,2021,December,12430,Two-Wheeler Manufacturer
2022-12-01,2-Wheelers,OLA ELECTRIC,16919,93c49662-2e0c-485b-8537-3a500ba33568,2022,December,106676,Two-Wheeler Manufacturer
2022-12-01,2-Wheelers,OKINAWA,5281,a06bec12-02b8-47d3-b6b0-6c2d247fed69,2022,December,131846,Two-Wheeler Manufacturer
2022-12-01,2-Wheelers,HERO ELECTRIC,8100,b6fc8b9f-92ea-428b-ad94-122dff889b67,2022,December,139522,Two-Wheeler Manufacturer
2022-12-01,2-Wheelers,AMPERE,4592,df08c6d3-b162-43c8-9f33-8cd9d60b061e,2022,December,92691,Two-Wheeler Manufacturer
2022-12-01,2-Wheelers,TVS,9363,0594deb0-ec5a-4e8f-9089-a17b91ca9f14,2022,December,51803,Two-Wheeler Manufacturer
2022-12-01,2-Wheelers,ATHER,7693,aa05782e-b266-477c-8e8e-9f5cc9e108a3,2022,December,65424,Two-Wheeler Manufacturer
2022-12-01,2-Wheelers,BAJAJ,3240,5a669077-e6a1-4599-bc8f-01045245efe5,2022,December,30570,Two-Wheeler Manufacturer
2022-12-01,2-Wheelers,OKAYA EV,1445,7115ea4a-135e-4280-bd33-ddb2c7aba785,2022,December,8910,Two-Wheeler Manufacturer
2022-12-01,2-Wheelers,REVOLT,37,1b02255d-c5f1-445c-811a-bf0f8d28d51c,2022,December,19341,Two-Wheeler Manufacturer
2022-12-01,2-Wheelers,PURE EV,780,08309865-2521-4aeb-abdd-1a75c8dc5843,2022,December,24735,Two-Wheeler Manufacturer
2022-12-01,2-Wheelers,BEING,966,18322df2-e7a2-4d02-846e-07b98f70e6fb,2022,December,17038,Two-Wheeler Manufacturer
2022-12-01,2-Wheelers,JITENDRA,668,03c9257c-15f5-46e9-806c-87d4791d6d0b,2022,December,11258,Two-Wheeler Manufacturer
2022-12-01,2-Wheelers,OTHERS,5557,4c480212-15b8-43cc-adbf-3795888d03d6,2022,December,63607,Two-Wheeler Manufacturer
2023-12-01,2-Wheelers,OLA ELECTRIC,30588,02a8cd56-ad59-4925-ac0f-9a837e44d025,2023,December,378601,Two-Wheeler Manufacturer
2023-12-01,2-Wheelers,TVS,12171,4ca0eacf-dcb4-44f7-be32-aecb64d68fbb,2023,December,216833,Two-Wheeler Manufacturer
2023-12-01,2-Wheelers,ATHER,6471,cdde4f3e-48db-4108-b964-b00ca3e5b1d9,2023,December,169236,Two-Wheeler Manufacturer
2023-12-01,2-Wheelers,BAJAJ,10292,bead6de9-4e92-43f7-9b52-88d3bff00f2f,2023,December,105534,Two-Wheeler Manufacturer
2023-12-01,2-Wheelers,AMPERE,3309,9096fed2-8535-4c10-8559-25557a86bd70,2023,December,159084,Two-Wheeler Manufacturer
2023-12-01,2-Wheelers,OKINAWA,953,5a943fd2-c097-4ca0-b24a-4603973cf6f7,2023,December,163231,Two-Wheeler Manufacturer
2023-12-01,2-Wheelers,HERO ELECTRIC,545,956f9e17-2b91-44b8-bcfd-703a737abed5,2023,December,169342,Two-Wheeler Manufacturer
2023-12-01,2-Wheelers,OKAYA EV,700,baab1bb2-ec83-4f1c-ab87-e3a3271bbd40,2023,December,24595,Two-Wheeler Manufacturer
2023-12-01,2-Wheelers,BGAUSS,1200,27f70bb4-dacf-4b81-b86a-94fda8b71688,2023,December,9178,Two-Wheeler Manufacturer
2023-12-01,2-Wheelers,BATTRE ELECTRIC,241,554098c4-de5a-42d1-a475-33c5ec2cddbb,2023,December,3713,Two-Wheeler Manufacturer
2023-12-01,2-Wheelers,KINETIC GREEN,660,fad797ac-caaf-4c7b-96c1-c48f97c478d9,2023,December,4236,Two-Wheeler Manufacturer
2023-12-01,2-Wheelers,REVOLT,673,f18c4131-3e7f-447b-a021-8159a84bfd63,2023,December,26246,Two-Wheeler Manufacturer
2023-12-01,2-Wheelers,OTHERS,7691,840cc83d-aa99-4628-ad0e-a69bd462de93,2023,December,133074,Two-Wheeler Manufacturer
2022-01-01,2-Wheelers,HERO ELECTRIC,8238,5aa5f40b-c7bb-453d-b9fe-451cf11169dc,2022,January,48027,Two-Wheeler Manufacturer
2022-01-01,2-Wheelers,OKINAWA,5737,b533d616-80f9-4e61-8c28-938377170448,2022,January,32957,Two-Wheeler Manufacturer
2022-01-01,2-Wheelers,AMPERE,4366,31eda48a-3b4e-4364-acb6-17beb58c08a8,2022,January,14413,Two-Wheeler Manufacturer
2022-01-01,2-Wheelers,ATHER,1881,daba9e1c-3949-46e9-b4dc-cf5ebc31c6ec,2022,January,15512,Two-Wheeler Manufacturer
2022-01-01,2-Wheelers,PURE EV,1691,cf4c4997-208b-473e-b48c-9f28fc3fc817,2022,January,11475,Two-Wheeler Manufacturer
2022-01-01,2-Wheelers,OLA ELECTRIC,1107,e7b3f318-0b58-4af3-9d52-277e8390a272,2022,January,1347,Two-Wheeler Manufacturer
2022-01-01,2-Wheelers,TVS,1155,16b2cf94-05f5-4038-a5a3-b0c2fb0faf85,2022,January,5788,Two-Wheeler Manufacturer
2022-01-01,2-Wheelers,REVOLT,673,18c4b50e-f53e-40a5-9015-9ecdaf656d6a,2022,January,5100,Two-Wheeler Manufacturer
2022-01-01,2-Wheelers,BAJAJ,612,c5acf93b-25c5-44ff-9a51-a78028f01406,2022,January,4887,Two-Wheeler Manufacturer
2022-01-01,2-Wheelers,BEING,1062,29ebbd9f-f1b0-41b1-810e-90c59e9e326f,2022,January,5212,Two-Wheeler Manufacturer
2022-01-01,2-Wheelers,JITENDRA,535,d45c30da-4663-4a3b-b5bc-6bf363eb5fd8,2022,January,2240,Two-Wheeler Manufacturer
2022-01-01,2-Wheelers,OTHERS,3065,5fac7b2c-bd67-4979-a502-7aeff45241d4,2022,January,15495,Two-Wheeler Manufacturer
2023-01-01,2-Wheelers,OLA ELECTRIC,20148,18fc4c31-37fb-43a9-a12b-28ff2f68f1d2,2023,January,126824,Two-Wheeler Manufacturer
2023-01-01,2-Wheelers,OKINAWA,4407,780ad762-95bb-441b-8d53-f2df1a2c7cd9,2023,January,136253,Two-Wheeler Manufacturer
2023-01-01,2-Wheelers,HERO ELECTRIC,6399,ff487dd8-97bd-4c0e-aa91-7f51f58fab20,2023,January,145921,Two-Wheeler Manufacturer
2023-01-01,2-Wheelers,AMPERE,4456,93934d64-8bc8-4a3d-8831-23cbcf1cf57d,2023,January,97147,Two-Wheeler Manufacturer
2023-01-01,2-Wheelers,TVS,10462,dbd6f3d2-ff6e-4c1a-bc25-a2270db4c708,2023,January,62265,Two-Wheeler Manufacturer
2023-01-01,2-Wheelers,ATHER,9224,4469fd3f-077f-4d14-8626-739c2a229d9b,2023,January,74648,Two-Wheeler Manufacturer
2023-01-01,2-Wheelers,BAJAJ,2252,205a711b-d94c-4d11-b5b5-144ec0be2952,2023,January,32822,Two-Wheeler Manufacturer
2023-01-01,2-Wheelers,OKAYA EV,1265,3748499f-1ddb-4b6c-8f86-7d8c28c3bd98,2023,January,10175,Two-Wheeler Manufacturer
2023-01-01,2-Wheelers,REVOLT,14,197f3f40-7139-4c23-8bcd-934b92033ff7,2023,January,19355,Two-Wheeler Manufacturer
2023-01-01,2-Wheelers,PURE EV,717,a8a34444-143e-4a20-861b-d44d16a31ca9,2023,January,25452,Two-Wheeler Manufacturer
2023-01-01,2-Wheelers,BEING,571,bb354391-6130-4177-b094-a6df7fc31b21,2023,January,17609,Two-Wheeler Manufacturer
2023-01-01,2-Wheelers,JITENDRA,522,c66d5ad3-980a-45bd-a39b-68415d3970f5,2023,January,11780,Two-Wheeler Manufacturer
2023-01-01,2-Wheelers,OTHERS,4241,0e312fce-83d9-4081-9d65-23fb4b00c5a2,2023,January,67848,Two-Wheeler Manufacturer
2024-01-01,2-Wheelers,OLA ELECTRIC,32275,711568ba-baa7-4461-a16b-0d5436f816f6,2024,January,410876,Two-Wheeler Manufacturer
2024-01-01,2-Wheelers,TVS,15153,b2159ff1-919b-46a0-b1af-8cb3020d64f8,2024,January,231986,Two-Wheeler Manufacturer
2024-01-01,2-Wheelers,ATHER,9244,3b8c5e4a-6c8e-4979-bdde-b93f6d667044,2024,January,178480,Two-Wheeler Manufacturer
2024-01-01,2-Wheelers,BAJAJ,10753,04bd03dc-65bd-41e6-810d-d6a3a2f0cc44,2024,January,116287,Two-Wheeler Manufacturer
2024-01-01,2-Wheelers,AMPERE,2505,2feae1de-9e1e-433d-8a9e-a459ae606084,2024,January,161589,Two-Wheeler Manufacturer
2024-01-01,2-Wheelers,OKINAWA,675,0476b1b3-7425-4530-ad49-c69d1ebfe6a5,2024,January,163906,Two-Wheeler Manufacturer
2024-01-01,2-Wheelers,HERO ELECTRIC,413,c1e31573-55c3-4ccf-9a4b-190ec86f5972,2024,January,169755,Two-Wheeler Manufacturer
2024-01-01,2-Wheelers,OKAYA EV,574,ef9feacb-b44b-4b3b-84a0-54e999201501,2024,January,25169,Two-Wheeler Manufacturer
2024-01-01,2-Wheelers,BGAUSS,1469,71c6c9e5-9c3b-4869-84a5-449f45392440,2024,January,10647,Two-Wheeler Manufacturer
2024-01-01,2-Wheelers,BATTRE ELECTRIC,284,0f64b85a-8e7a-43fb-b6ab-6557e63240e6,2024,January,3997,Two-Wheeler Manufacturer
2024-01-01,2-Wheelers,KINETIC GREEN,810,85b00509-96a0-41cd-9610-34db5ba8860f,2024,January,5046,Two-Wheeler Manufacturer
2024-01-01,2-Wheelers,REVOLT,524,39fa4f14-3b58-44c2-bc16-7593092f9455,2024,January,26770,Two-Wheeler Manufacturer
2024-01-01,2-Wheelers,OTHERS,6664,93af87dd-8d0c-4706-9fc1-f23a13cbf927,2024,January,139738,Two-Wheeler Manufacturer
2022-02-01,2-Wheelers,HERO ELECTRIC,7773,25df06ce-df3b-44f0-8a42-ccea7e1eb7f8,2022,February,55800,Two-Wheeler Manufacturer
2022-02-01,2-Wheelers,OKINAWA,6122,0ccf058c-c1d2-4661-85bc-7f56d19b2d93,2022,February,39079,Two-Wheeler Manufacturer
