date,year,month,quarter,months_from_start,rolling_mean_ev,ev_growth_rate,ev_penetration,ev_penetration_log,national_market_share,state_rank,growth_stage,market_concentration,region,regional_avg_penetration,state_to_region_ratio,regional_rank,market_maturity_score,adoption_velocity,adoption_velocity_capped,segment_penetration_2-wheelers,segment_penetration_4-wheelers,segment_preference_ratio,segment_preference_ratio_capped,segment_preference_ratio_log,dominant_segment,segment_growth_diff,ev_sales_growth_rank_state,ev_sales_growth_rank_region,is_early_adopter,months_since_peak,is_at_peak,is_missing_ev_growth_rate,is_missing_segment_preference_ratio,is_missing_segment_growth_diff,is_missing_regional_avg_penetration,is_missing_adoption_velocity,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold,ev_penetration_rate
2023-02-01,2023,2,1,25,0.0,0.0,0.0,0.0,0.0,25.0,Early,0.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,21.0,1.0,1,23.0,0,0,0,0,0,0,Arunachal Pradesh,4-Wheelers,0,840,0.0
2023-02-01,2023,2,1,25,194.0,0.34,0.52,0.418710334858185,0.27,21.0,Developing,0.0157415078707539,Central,0.9383333333333334,0.55,6.0,6.94,0.18,0.18,0.52,0.18,2.89,2.89,1.358409157630355,2-Wheelers,-0.4053,4.0,3.0,0,23.0,0,0,0,0,0,0,Assam,2-Wheelers,190,36795,0.005163745074058975
2023-02-01,2023,2,1,25,7.333333333333333,1.6,0.18,0.1655144384775733,0.02,21.0,Developing,0.0128458498023715,Central,0.9383333333333334,0.19,6.0,2.4,0.11,0.11,0.52,0.18,2.89,2.89,1.358409157630355,2-Wheelers,0.0,3.0,1.0,0,23.0,0,0,0,0,0,0,Assam,4-Wheelers,13,7029,0.0018494807227201592
2023-02-01,2023,2,1,25,961.6666666666666,-0.08,1.17,0.7747271675523681,1.29,13.0,Maturing,0.0754763877381938,Central,0.9383333333333334,1.25,4.0,15.62,-0.37,-0.37,1.17,0.75,1.56,1.56,0.9400072584914712,2-Wheelers,-0.7062,18.0,7.0,0,23.0,0,0,0,0,0,0,Bihar,2-Wheelers,911,77926,0.011690578240895208
2023-02-01,2023,2,1,25,23.33333333333333,1.42,0.75,0.5596157879354227,0.06,16.0,Developing,0.0454545454545454,Central,0.9383333333333334,0.8,4.0,10.01,0.46,0.46,1.17,0.75,1.56,1.56,0.9400072584914712,2-Wheelers,0.0,4.0,2.0,0,23.0,0,0,0,0,0,0,Bihar,4-Wheelers,46,6117,0.007520026156612718
2023-02-01,2023,2,1,25,170.33333333333334,0.26,22.62,3.1620938107692163,0.3,20.0,Advanced,0.0178956089478044,North,3.313125,6.83,5.0,100.0,13.92,13.92,22.62,2.86,7.91,7.91,2.187174241482718,2-Wheelers,0.8184,7.0,2.0,0,23.0,0,0,0,0,0,0,Chandigarh,2-Wheelers,216,955,0.2261780104712042
2023-02-01,2023,2,1,25,51.66666666666666,0.18,2.86,1.3506671834767394,0.08,15.0,Advanced,0.058300395256917,North,3.313125,0.86,3.0,12.64,0.86,0.86,22.62,2.86,7.91,7.91,2.187174241482718,2-Wheelers,0.0,18.0,6.0,0,23.0,0,0,0,0,0,0,Chandigarh,4-Wheelers,59,2061,0.028626880155264434
2023-02-01,2023,2,1,25,1893.3333333333333,-0.03,6.08,1.9572739077056285,2.65,12.0,Advanced,0.1552609776304888,South,2.443,2.49,3.0,100.0,0.59,0.59,6.08,1.74,3.49,3.49,1.501852701754163,2-Wheelers,-0.2683,16.0,5.0,0,23.0,0,0,0,0,0,0,Chhattisgarh,2-Wheelers,1874,30804,0.06083625503181405
2023-02-01,2023,2,1,25,56.333333333333336,0.3,1.74,1.007957920399979,0.1,13.0,Maturing,0.0721343873517786,South,2.443,0.71,3.0,28.62,0.59,0.59,6.08,1.74,3.49,3.49,1.501852701754163,2-Wheelers,0.0,14.0,1.0,0,23.0,0,0,0,0,0,0,Chhattisgarh,4-Wheelers,73,4196,0.017397521448999045
2023-02-01,2023,2,1,25,14.666666666666666,0.78,2.06,1.118414915964289,0.02,26.0,Maturing,0.0013256006628003,West,5.679375,0.36,8.0,10.46,0.77,0.77,2.06,0.73,2.82,2.82,1.3402504226184837,2-Wheelers,-0.3883,3.0,1.0,0,23.0,0,0,0,0,0,0,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,16,777,0.02059202059202059
2023-02-01,2023,2,1,25,2.0,2.0,0.73,0.5481214085096876,0.0,24.0,Developing,0.0029644268774703,West,5.679375,0.13,7.0,1.92,0.45,0.45,2.06,0.73,2.82,2.82,1.3402504226184837,2-Wheelers,0.0,2.0,1.0,0,23.0,0,0,0,0,0,0,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,3,411,0.0072992700729927005
2023-02-01,2023,2,1,25,3303.6666666666665,-0.15,9.53,2.354228326145884,3.95,8.0,Advanced,0.231980115990058,North,3.313125,2.88,1.0,42.13,0.4,0.4,9.53,3.44,2.77,2.77,1.3270750014599193,2-Wheelers,-0.4415,21.0,6.0,0,23.0,0,0,0,0,0,0,Delhi,2-Wheelers,2800,29396,0.09525105456524698
2023-02-01,2023,2,1,25,544.0,0.54,3.44,1.4906543764441331,0.72,4.0,Advanced,0.5039525691699605,North,3.313125,1.04,1.0,15.21,1.6,1.6,9.53,3.44,2.77,2.77,1.3270750014599193,2-Wheelers,0.0,11.0,3.0,0,23.0,0,0,0,0,0,0,Delhi,4-Wheelers,510,14823,0.0344059906901437
2023-02-01,2023,2,1,25,606.0,-0.05,16.02,2.834389123145228,0.89,17.0,Advanced,0.052029826014913,West,5.679375,2.82,6.0,100.0,1.17,1.17,16.02,4.72,3.39,3.39,1.47932922708708,2-Wheelers,-0.4678,17.0,6.0,0,23.0,0,0,0,0,0,0,Goa,2-Wheelers,628,3919,0.16024496044909417
2023-02-01,2023,2,1,25,52.333333333333336,0.89,4.72,1.7439688053917064,0.12,12.0,Advanced,0.0820158102766798,West,5.679375,0.83,6.0,27.52,2.39,2.39,16.02,4.72,3.39,3.39,1.47932922708708,2-Wheelers,0.0,9.0,3.0,0,23.0,0,0,0,0,0,0,Goa,4-Wheelers,83,1760,0.04715909090909091
2023-02-01,2023,2,1,25,6845.333333333333,0.15,7.91,2.187174241482718,9.54,3.0,Advanced,0.5598177299088649,West,5.679375,1.39,3.0,47.98,-0.37,-0.37,7.91,0.94,8.41,8.41,2.2417729535972883,2-Wheelers,-0.1673,10.0,4.0,0,23.0,0,0,0,0,0,0,Gujarat,2-Wheelers,6757,85424,0.07909955047761753
2023-02-01,2023,2,1,25,247.66666666666663,0.28,0.94,0.6626879730752367,0.38,7.0,Maturing,0.2677865612648221,West,5.679375,0.17,5.0,3.27,0.12,0.12,7.91,0.94,8.41,8.41,2.2417729535972883,2-Wheelers,0.0,15.0,5.0,0,23.0,0,0,0,0,0,0,Gujarat,4-Wheelers,271,28856,0.009391461047962296
2023-02-01,2023,2,1,25,764.3333333333334,-0.01,2.24,1.175573329804238,0.99,15.0,Maturing,0.0581607290803645,North,3.313125,0.68,2.0,9.9,-0.11,-0.11,2.24,0.89,2.52,2.52,1.2584609896100056,2-Wheelers,-0.4,15.0,4.0,0,12.0,0,0,0,0,0,0,Haryana,2-Wheelers,702,31279,0.022443172735701268
2023-02-01,2023,2,1,25,164.33333333333334,0.24,0.89,0.636576829071551,0.25,8.0,Maturing,0.1729249011857707,North,3.313125,0.27,2.0,3.93,0.33,0.33,2.24,0.89,2.52,2.52,1.2584609896100056,2-Wheelers,0.0,16.0,5.0,0,23.0,0,0,0,0,0,0,Haryana,4-Wheelers,175,19656,0.008903133903133903
2023-02-01,2023,2,1,25,81.0,-0.17,1.36,0.8586616190375187,0.09,24.0,Maturing,0.0053852526926263,North,3.313125,0.41,7.0,6.01,-0.4,-0.4,1.36,0.53,2.57,2.57,1.2725655957915476,2-Wheelers,-0.8248,22.0,7.0,0,23.0,0,0,0,0,0,0,Himachal Pradesh,2-Wheelers,65,4784,0.01358695652173913
2023-02-01,2023,2,1,25,11.0,3.2,0.53,0.4252677354043441,0.03,19.0,Developing,0.0207509881422924,North,3.313125,0.16,5.0,2.34,0.41,0.4030166546287175,1.36,0.53,2.57,2.57,1.2725655957915476,2-Wheelers,0.0,1.0,1.0,0,23.0,0,0,0,0,0,0,Himachal Pradesh,4-Wheelers,21,3952,0.005313765182186235
2023-02-01,2023,2,1,25,137.33333333333334,0.28,3.02,1.3912819026309295,0.21,23.0,Advanced,0.012178956089478,North,3.313125,0.91,6.0,13.35,0.1,0.1,3.02,0.18,16.78,16.78,2.8780742300857587,2-Wheelers,-0.4827,6.0,1.0,0,23.0,0,0,0,0,0,0,Jammu and Kashmir,2-Wheelers,147,4868,0.03019720624486442
2023-02-01,2023,2,1,25,5.333333333333333,1.0,0.18,0.1655144384775733,0.01,22.0,Developing,0.0079051383399209,North,3.313125,0.05,7.0,0.8,0.09,0.09,3.02,0.18,16.78,16.78,2.8780742300857587,2-Wheelers,0.0,7.0,2.0,0,23.0,0,0,0,0,0,0,Jammu and Kashmir,4-Wheelers,8,4449,0.0017981568891885817
2023-02-01,2023,2,1,25,653.3333333333334,-0.0,2.06,1.118414915964289,0.92,16.0,Maturing,0.0540182270091135,Central,0.9383333333333334,2.2,5.0,27.5,-0.34,-0.34,2.06,0.78,2.64,2.64,1.2919836816486494,2-Wheelers,-0.099,14.0,5.0,0,20.0,0,0,0,0,0,0,Jharkhand,2-Wheelers,652,31633,0.02061138684285398
2023-02-01,2023,2,1,25,32.0,-0.2,0.78,0.5766133643039938,0.05,17.0,Developing,0.0326086956521739,Central,0.9383333333333334,0.83,5.0,10.41,-0.04,-0.04,2.06,0.78,2.64,2.64,1.2919836816486494,2-Wheelers,0.0,23.0,8.0,0,23.0,0,0,0,0,0,0,Jharkhand,4-Wheelers,33,4234,0.007794048181388758
2023-02-01,2023,2,1,25,9328.333333333334,0.03,11.62,2.5352828571130672,14.49,2.0,Advanced,0.8505385252692627,West,5.679375,2.05,2.0,71.78,1.12,1.12,11.62,2.82,4.12,4.12,1.6331544390514163,2-Wheelers,-0.114,12.0,5.0,0,23.0,0,0,0,0,0,0,Karnataka,2-Wheelers,10266,88323,0.11623246492985972
2023-02-01,2023,2,1,25,547.0,0.05,2.82,1.3402504226184837,0.87,3.0,Advanced,0.6086956521739131,West,5.679375,0.5,3.0,15.33,0.56,0.56,11.62,2.82,4.12,4.12,1.6331544390514163,2-Wheelers,0.0,20.0,7.0,0,23.0,0,0,0,0,0,0,Karnataka,4-Wheelers,616,21837,0.028209003068187022
2023-02-01,2023,2,1,25,4779.0,0.19,13.9,2.7013612129514133,7.85,5.0,Advanced,0.4604805302402651,West,5.679375,2.45,5.0,86.4,3.07,3.07,13.9,4.53,3.07,3.07,1.4036429994545037,2-Wheelers,-0.4357,9.0,3.0,0,23.0,0,0,0,0,0,0,Kerala,2-Wheelers,5558,39985,0.13900212579717394
2023-02-01,2023,2,1,25,434.6666666666667,0.92,4.53,1.7101878155342434,0.93,2.0,Advanced,0.6541501976284585,West,5.679375,0.8,2.0,26.3,2.54,2.54,13.9,4.53,3.07,3.07,1.4036429994545037,2-Wheelers,0.0,8.0,2.0,0,23.0,0,0,0,0,0,0,Kerala,4-Wheelers,662,14603,0.04533315072245429
2023-02-01,2023,2,1,25,0.3333333333333333,-1.0,0.0,0.0,0.0,30.0,Early,0.0,North,3.313125,0.0,8.0,0.0,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,24.0,8.0,1,23.0,0,0,0,0,0,0,Ladakh,2-Wheelers,0,5,0.0
2023-02-01,2023,2,1,25,0.0,0.0,0.0,0.0,0.0,25.0,Early,0.0,North,3.313125,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,21.0,7.0,1,16.0,0,0,0,0,0,0,Ladakh,4-Wheelers,0,49,0.0
2023-02-01,2023,2,1,25,2376.333333333333,-0.03,3.14,1.420695787837223,3.33,10.0,Advanced,0.1953603976801988,Central,0.9383333333333334,3.35,2.0,41.92,0.1,0.1,3.14,0.83,3.78,3.78,1.5644405465033644,2-Wheelers,-0.5275,16.0,6.0,0,23.0,0,0,0,0,0,0,Madhya Pradesh,2-Wheelers,2358,75150,0.031377245508982035
2023-02-01,2023,2,1,25,82.66666666666667,1.09,0.83,0.6043159668533294,0.2,9.0,Maturing,0.1422924901185771,Central,0.9383333333333334,0.88,2.0,11.08,0.45,0.45,3.14,0.83,3.78,3.78,1.5644405465033644,2-Wheelers,0.0,6.0,4.0,0,23.0,0,0,0,0,0,0,Madhya Pradesh,4-Wheelers,144,17295,0.008326105810928014
2023-02-01,2023,2,1,25,12982.666666666666,-0.13,9.32,2.334083760053417,17.04,1.0,Advanced,1.0,West,5.679375,1.64,1.0,57.02,0.01,0.01,9.32,3.29,2.83,2.83,1.3428648031925547,2-Wheelers,-0.4351,20.0,8.0,0,23.0,0,0,0,0,0,0,Maharashtra,2-Wheelers,12070,129508,0.09319887574512771
2023-02-01,2023,2,1,25,908.6666666666666,0.22,3.29,1.4562867329399256,1.43,1.0,Advanced,1.0,West,5.679375,0.58,1.0,18.35,1.43,1.43,9.32,3.29,2.83,2.83,1.3428648031925547,2-Wheelers,0.0,17.0,6.0,0,11.0,0,0,0,0,0,0,Maharashtra,4-Wheelers,1012,30727,0.03293520356689556
2023-02-01,2023,2,1,25,28.0,1.0,0.47,0.3852624007906449,0.02,27.0,Developing,0.0011599005799502,Central,0.9383333333333334,0.5,8.0,6.28,0.25,0.25,0.47,0.66,0.71,0.71,0.5364933705145685,4-Wheelers,0.0923,2.0,2.0,0,23.0,0,0,0,0,0,0,Manipur,2-Wheelers,14,2990,0.0046822742474916385
2023-02-01,2023,2,1,25,2.6666666666666665,0.67,0.66,0.5068176023684519,0.01,23.0,Developing,0.0049407114624505,Central,0.9383333333333334,0.7,7.0,8.81,0.32,0.32,0.47,0.66,0.71,0.71,0.5364933705145685,4-Wheelers,0.0,10.0,6.0,0,23.0,0,0,0,0,0,0,Manipur,4-Wheelers,5,756,0.006613756613756613
2023-02-01,2023,2,1,25,2.333333333333333,-0.5,0.17,0.1570037488096647,0.0,29.0,Developing,0.00016570008285,Central,0.9383333333333334,0.18,10.0,2.27,-0.12,-0.12,0.17,0.0,0.0,0.0,0.0,4-Wheelers,-1.0,23.0,9.0,0,23.0,0,0,0,0,0,0,Meghalaya,2-Wheelers,2,1192,0.0016778523489932886
2023-02-01,2023,2,1,25,0.3333333333333333,-1.0,0.0,0.0,0.0,25.0,Early,0.0,Central,0.9383333333333334,0.0,8.0,0.0,-0.08,-0.08,0.17,0.0,0.0,0.0,0.0,4-Wheelers,0.0,24.0,9.0,1,1.0,0,0,0,0,0,0,Meghalaya,4-Wheelers,0,1002,0.0
2023-02-01,2023,2,1,25,10.0,-0.1,0.54,0.4317824164255378,0.01,28.0,Developing,0.0007456503728251,Central,0.9383333333333334,0.58,9.0,7.21,-0.09,-0.09,0.54,0.0,0.0,0.0,0.0,4-Wheelers,0.0,19.0,8.0,0,23.0,0,0,0,0,0,0,Mizoram,2-Wheelers,9,1655,0.005438066465256798
2023-02-01,2023,2,1,25,0.0,0.0,0.0,0.0,0.0,25.0,Early,0.0,Central,0.9383333333333334,0.0,8.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,4-Wheelers,0.0,21.0,7.0,1,23.0,0,0,0,0,0,0,Mizoram,4-Wheelers,0,337,0.0
2023-02-01,2023,2,1,25,0.0,0.0,0.0,0.0,0.0,30.0,Early,0.0,Central,0.9383333333333334,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,14.0,5.0,1,12.0,0,0,0,0,0,0,Nagaland,2-Wheelers,0,375,0.0
2023-02-01,2023,2,1,25,0.0,0.0,0.0,0.0,0.0,25.0,Early,0.0,Central,0.9383333333333334,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,21.0,7.0,1,23.0,0,0,0,0,0,0,Nagaland,4-Wheelers,0,806,0.0
2023-02-01,2023,2,1,25,2488.0,0.01,5.17,1.8196988379172965,3.6,9.0,Advanced,0.2114333057166528,South,2.443,2.12,2.0,85.03,-0.11,-0.11,5.17,1.11,4.66,4.66,1.7334238922150915,2-Wheelers,-0.2853,13.0,3.0,0,23.0,0,0,0,0,0,0,Odisha,2-Wheelers,2552,49375,0.05168607594936709
2023-02-01,2023,2,1,25,51.0,0.18,1.11,0.7466879474879752,0.08,14.0,Maturing,0.0592885375494071,South,2.443,0.45,4.0,18.26,0.3,0.3,5.17,1.11,4.66,4.66,1.7334238922150915,2-Wheelers,0.0,18.0,2.0,0,23.0,0,0,0,0,0,0,Odisha,4-Wheelers,60,5397,0.011117287381878822
2023-02-01,2023,2,1,25,183.66666666666663,-0.1,5.28,1.8373699804801076,0.25,22.0,Advanced,0.0146644573322286,West,5.679375,0.93,7.0,31.11,0.8,0.8,5.28,0.43,12.28,12.28,2.586259144048288,2-Wheelers,-0.1775,19.0,7.0,0,23.0,0,0,0,0,0,0,Puducherry,2-Wheelers,177,3354,0.052772808586762074
2023-02-01,2023,2,1,25,3.333333333333333,0.0,0.43,0.3576744442718159,0.0,24.0,Developing,0.0029644268774703,West,5.679375,0.08,7.0,0.0,0.13,0.13,5.28,0.43,12.28,12.28,2.586259144048288,2-Wheelers,0.0,21.0,8.0,0,1.0,0,0,0,0,0,0,Puducherry,4-Wheelers,3,703,0.004267425320056899
2023-02-01,2023,2,1,25,611.3333333333334,0.03,1.76,1.0152306797290584,0.86,18.0,Maturing,0.0504556752278376,North,3.313125,0.53,3.0,7.78,-0.02,-0.02,1.76,0.15,11.73,11.73,2.543961412569315,2-Wheelers,inf,12.0,3.0,0,23.0,0,0,0,0,0,0,Punjab,2-Wheelers,609,34555,0.017624077557517003
2023-02-01,2023,2,1,25,6.333333333333333,0.0,0.15,0.1397619423751587,0.03,20.0,Developing,0.0177865612648221,North,3.313125,0.05,6.0,0.66,0.15,0.15,1.76,0.15,11.73,11.73,2.543961412569315,2-Wheelers,0.0,21.0,7.0,0,23.0,0,0,0,0,0,0,Punjab,4-Wheelers,18,11765,0.001529961750956226
2023-02-01,2023,2,1,25,4782.0,0.01,7.49,2.138889000323256,6.58,6.0,Advanced,0.3862468931234465,Central,0.9383333333333334,7.98,1.0,100.0,0.15,0.15,7.49,1.85,4.05,4.05,1.6193882432872684,2-Wheelers,-0.5252,13.0,4.0,0,20.0,0,0,0,0,0,0,Rajasthan,2-Wheelers,4662,62207,0.07494333435143954
2023-02-01,2023,2,1,25,186.0,0.89,1.85,1.0473189942805592,0.41,6.0,Maturing,0.2895256916996047,Central,0.9383333333333334,1.97,1.0,24.7,0.99,0.947331850354472,7.49,1.85,4.05,4.05,1.6193882432872684,2-Wheelers,0.0,9.0,5.0,0,23.0,0,0,0,0,0,0,Rajasthan,4-Wheelers,293,15819,0.01852203046968835
2023-02-01,2023,2,1,25,0.0,0.0,0.0,0.0,0.0,30.0,Early,0.0,Central,0.9383333333333334,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,14.0,5.0,1,,1,0,0,0,0,0,Sikkim,2-Wheelers,0,324,0.0
2023-02-01,2023,2,1,25,0.0,0.0,0.0,0.0,0.0,25.0,Early,0.0,Central,0.9383333333333334,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,21.0,7.0,1,,1,0,0,0,0,0,Sikkim,4-Wheelers,0,364,0.0
2023-02-01,2023,2,1,25,5732.333333333333,0.22,5.66,1.8961194845522975,9.46,4.0,Advanced,0.5551781275890638,West,5.679375,1.0,4.0,33.55,1.61,1.61,5.66,1.64,3.45,3.45,1.4929040961781488,2-Wheelers,-0.293,8.0,2.0,0,23.0,0,0,0,0,0,0,Tamil Nadu,2-Wheelers,6701,118355,0.05661780237421317
2023-02-01,2023,2,1,25,305.0,0.52,1.64,0.9707789171582248,0.43,5.0,Maturing,0.3033596837944664,West,5.679375,0.29,4.0,7.76,0.81,0.81,5.66,1.64,3.45,3.45,1.4929040961781488,2-Wheelers,0.0,12.0,4.0,0,23.0,0,0,0,0,0,0,Tamil Nadu,4-Wheelers,307,18758,0.016366350357180936
2023-02-01,2023,2,1,25,28.33333333333333,1.5,0.7,0.5306282510621704,0.03,25.0,Developing,0.0016570008285004,Central,0.9383333333333334,0.75,7.0,9.35,0.41,0.41,0.7,0.0,0.0,0.0,0.0,4-Wheelers,0.0,1.0,1.0,0,23.0,0,0,0,0,0,0,Tripura,2-Wheelers,20,2860,0.006993006993006993
2023-02-01,2023,2,1,25,0.0,0.0,0.0,0.0,0.0,25.0,Early,0.0,Central,0.9383333333333334,0.0,8.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,4-Wheelers,0.0,21.0,7.0,1,23.0,0,0,0,0,0,0,Tripura,4-Wheelers,0,328,0.0
2023-02-01,2023,2,1,25,2084.6666666666665,0.01,1.03,0.708035793053696,2.78,11.0,Maturing,0.1630488815244407,Central,0.9383333333333334,1.1,3.0,13.75,-0.11,-0.11,1.03,0.18,5.72,5.72,1.9050881545350584,2-Wheelers,-0.6989,13.0,4.0,0,23.0,0,0,0,0,0,0,Uttar Pradesh,2-Wheelers,1968,190812,0.010313816741085466
2023-02-01,2023,2,1,25,33.0,1.31,0.18,0.1655144384775733,0.08,14.0,Developing,0.0592885375494071,Central,0.9383333333333334,0.19,3.0,2.4,0.12,0.12,1.03,0.18,5.72,5.72,1.9050881545350584,2-Wheelers,0.0,5.0,3.0,0,23.0,0,0,0,0,0,0,Uttar Pradesh,4-Wheelers,60,32464,0.0018482010842779694
2023-02-01,2023,2,1,25,484.6666666666667,-0.05,3.85,1.5789787049493915,0.6,19.0,Advanced,0.0352941176470588,North,3.313125,1.16,4.0,17.02,0.37,0.37,3.85,0.58,6.64,6.64,2.033397603178429,2-Wheelers,-0.3897,17.0,5.0,0,20.0,0,0,0,0,0,0,Uttarakhand,2-Wheelers,426,11079,0.038451123747630656
2023-02-01,2023,2,1,25,21.0,0.44,0.58,0.4574248470388754,0.03,18.0,Developing,0.0227272727272727,North,3.313125,0.18,4.0,2.56,0.26,0.26,3.85,0.58,6.64,6.64,2.033397603178429,2-Wheelers,0.0,13.0,4.0,0,23.0,0,0,0,0,0,0,Uttarakhand,4-Wheelers,23,3985,0.005771643663739021
2023-02-01,2023,2,1,25,831.0,0.29,1.21,0.7929925155296614,1.15,14.0,Maturing,0.0674399337199668,South,2.443,0.5,4.0,19.9,0.0,0.0,1.21,1.76,0.69,0.69,0.5247285289349821,4-Wheelers,-0.2247,5.0,1.0,0,23.0,0,0,0,0,0,0,West Bengal,2-Wheelers,814,67188,0.012115258677144728
2023-02-01,2023,2,1,25,110.33333333333331,0.15,1.76,1.0152306797290584,0.2,10.0,Maturing,0.1403162055335968,South,2.443,0.72,1.0,28.95,0.4,0.4,1.21,1.76,0.69,0.69,0.5247285289349821,4-Wheelers,0.0,19.0,3.0,0,23.0,0,0,0,0,0,0,West Bengal,4-Wheelers,142,8054,0.01763099081201887
2023-03-01,2023,3,1,26,0.3333333333333333,0.0,0.27,0.2390169004704999,0.0,29.0,Developing,5.8558294782455936e-05,South,3.081,0.09,5.0,0.0,0.27,0.27,0.27,0.62,0.44,0.44,0.3646431135879093,4-Wheelers,inf,23.0,5.0,0,20.0,0,0,0,0,0,0,Andaman and Nicobar Islands,2-Wheelers,1,373,0.002680965147453083
2023-03-01,2023,3,1,26,0.3333333333333333,0.0,0.62,0.4824261492442927,0.0,27.0,Developing,0.0006476683937823,South,3.081,0.2,5.0,5.56,0.62,0.62,0.27,0.62,0.44,0.44,0.3646431135879093,4-Wheelers,0.0,23.0,5.0,0,0.0,0,0,0,0,0,0,Andaman and Nicobar Islands,4-Wheelers,1,162,0.006172839506172839
2023-03-01,2023,3,1,26,3034.0,0.21,6.47,2.010894999144726,3.7,9.0,Advanced,0.2058324061603326,South,3.081,2.1,1.0,98.57,0.86,0.86,6.47,2.23,2.9,2.9,1.3609765531356006,2-Wheelers,-0.0966,17.0,3.0,0,24.0,0,0,0,0,0,0,Andhra Pradesh,2-Wheelers,3515,54298,0.06473534936830086
2023-03-01,2023,3,1,26,136.66666666666666,0.49,2.23,1.172482137234565,0.18,11.0,Maturing,0.1120466321243523,South,3.081,0.72,2.0,31.16,0.48,0.48,6.47,2.23,2.9,2.9,1.3609765531356006,2-Wheelers,0.0,14.0,2.0,0,24.0,0,0,0,0,0,0,Andhra Pradesh,4-Wheelers,173,7764,0.02228232869654817
2023-03-01,2023,3,1,26,0.0,0.0,0.0,0.0,0.0,30.0,Early,0.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,23.0,1.0,1,24.0,0,0,0,0,0,0,Arunachal Pradesh,2-Wheelers,0,1131,0.0
2023-03-01,2023,3,1,26,0.0,0.0,0.0,0.0,0.0,28.0,Early,0.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,23.0,1.0,1,24.0,0,0,0,0,0,0,Arunachal Pradesh,4-Wheelers,0,1048,0.0
2023-03-01,2023,3,1,26,184.33333333333331,0.16,0.53,0.4252677354043441,0.23,22.0,Developing,0.0129413831469227,Central,1.14,0.46,6.0,7.1,0.01,0.01,0.53,0.24,2.21,2.21,1.1662709371419244,2-Wheelers,-0.2353,19.0,6.0,0,24.0,0,0,0,0,0,0,Assam,2-Wheelers,221,41575,0.005315694527961515
2023-03-01,2023,3,1,26,12.666666666666666,0.54,0.24,0.2151113796169455,0.02,20.0,Developing,0.0129533678756476,Central,1.14,0.21,6.0,3.21,0.06,0.06,0.53,0.24,2.21,2.21,1.1662709371419244,2-Wheelers,0.0,13.0,3.0,0,24.0,0,0,0,0,0,0,Assam,4-Wheelers,20,8324,0.002402691013935608
2023-03-01,2023,3,1,26,1066.6666666666667,0.43,1.41,0.8796267475025635,1.37,13.0,Maturing,0.0762428998067576,Central,1.14,1.24,4.0,18.88,0.24,0.24,1.41,0.74,1.91,1.91,1.0681530811834012,2-Wheelers,0.2244,4.0,2.0,0,24.0,0,0,0,0,0,0,Bihar,2-Wheelers,1302,92334,0.0141009812203522
2023-03-01,2023,3,1,26,37.333333333333336,0.02,0.74,0.5538851132264376,0.05,19.0,Developing,0.030440414507772,Central,1.14,0.65,5.0,9.91,-0.01,-0.01,1.41,0.74,1.91,1.91,1.0681530811834012,2-Wheelers,0.0,22.0,6.0,0,24.0,0,0,0,0,0,0,Bihar,4-Wheelers,47,6322,0.007434356216387219
2023-03-01,2023,3,1,26,250.0,0.68,54.6,4.018183201256536,0.38,20.0,Advanced,0.021198102711249,North,6.10125,8.95,5.0,100.0,31.98,31.207480431457167,54.6,5.06,10.79,9.337150639432966,2.4672517145492794,2-Wheelers,0.3641,2.0,1.0,0,23.0,1,0,0,0,0,0,Chandigarh,2-Wheelers,362,663,0.5460030165912518
2023-03-01,2023,3,1,26,80.0,1.22,5.06,1.801709800081223,0.14,13.0,Advanced,0.0848445595854922,North,6.10125,0.83,3.0,9.27,2.2,2.2,54.6,5.06,10.79,9.337150639432966,2.4672517145492794,2-Wheelers,0.0,5.0,3.0,0,24.0,0,0,0,0,0,0,Chandigarh,4-Wheelers,131,2589,0.05059868675164156
2023-03-01,2023,3,1,26,1995.0,0.17,6.56,2.0228711901914416,2.3,12.0,Advanced,0.1281255489840136,South,3.081,2.13,3.0,100.0,0.48,0.48,6.56,1.86,3.53,3.53,1.5107219394949425,2-Wheelers,0.0115,18.0,4.0,0,24.0,0,0,0,0,0,0,Chhattisgarh,2-Wheelers,2188,33362,0.06558359810562917
