date,state,vehicle_category,state_ev_sales,maker,electric_vehicles_sold,monthly_total_sales,maker_share_percent,estimated_ev_sales
2023-05-01,Arunachal Pradesh,2-Wheelers,1,OKAYA EV,3831,105357,0.036362083202824684,0
2023-05-01,Arunachal Pradesh,2-Wheelers,1,OKINAWA,2873,105357,0.02726918951754511,0
2023-05-01,Arunachal Pradesh,2-Wheelers,1,OLA ELECTRIC,29447,105357,0.27949732813197037,0
2023-05-01,Arunachal Pradesh,2-Wheelers,1,OTHERS,6627,105357,0.06290042427176172,0
2023-05-01,Arunachal Pradesh,2-Wheelers,1,REVOLT,565,105357,0.005362719135890354,0
2023-05-01,Arunachal Pradesh,2-Wheelers,1,TVS,20188,105357,0.19161517507142384,0
2023-05-01,Arunachal Pradesh,4-Wheelers,0,BMW India,57,7640,0.007460732984293194,0
2023-05-01,Arunachal Pradesh,4-Wheelers,0,BYD India,110,7640,0.014397905759162303,0
2023-05-01,Arunachal Pradesh,4-Wheelers,0,Hyundai Motor,129,7640,0.016884816753926703,0
2023-05-01,Arunachal Pradesh,4-Wheelers,0,KIA Motors,36,7640,0.004712041884816754,0
2023-05-01,Arunachal Pradesh,4-Wheelers,0,MG Motor,351,7640,0.04594240837696335,0
2023-05-01,Arunachal Pradesh,4-Wheelers,0,Mahindra and Mahindra,3457,7640,0.4524869109947644,0
2023-05-01,Arunachal Pradesh,4-Wheelers,0,Mercedes-Benz AG,9,7640,0.0011780104712041885,0
2023-05-01,Arunachal Pradesh,4-Wheelers,0,PCA Automobiles,245,7640,0.03206806282722513,0
2023-05-01,Arunachal Pradesh,4-Wheelers,0,Tata Motors,3212,7640,0.42041884816753927,0
2023-05-01,Arunachal Pradesh,4-Wheelers,0,Volvo Auto India,34,7640,0.004450261780104712,0
2023-05-01,Assam,2-Wheelers,282,AMPERE,10659,105357,0.10117030667160226,29
2023-05-01,Assam,2-Wheelers,282,ATHER,15243,105357,0.14467951820951622,41
2023-05-01,Assam,2-Wheelers,282,BAJAJ,9976,105357,0.09468758601706578,27
2023-05-01,Assam,2-Wheelers,282,BATTRE ELECTRIC,1185,105357,0.011247472877929326,3
2023-05-01,Assam,2-Wheelers,282,BGAUSS,1792,105357,0.01700883662215135,5
2023-05-01,Assam,2-Wheelers,282,HERO ELECTRIC,2085,105357,0.019789857342179445,6
2023-05-01,Assam,2-Wheelers,282,KINETIC GREEN,886,105357,0.008409502928139563,2
2023-05-01,Assam,2-Wheelers,282,OKAYA EV,3831,105357,0.036362083202824684,10
2023-05-01,Assam,2-Wheelers,282,OKINAWA,2873,105357,0.02726918951754511,8
2023-05-01,Assam,2-Wheelers,282,OLA ELECTRIC,29447,105357,0.27949732813197037,79
2023-05-01,Assam,2-Wheelers,282,OTHERS,6627,105357,0.06290042427176172,18
2023-05-01,Assam,2-Wheelers,282,REVOLT,565,105357,0.005362719135890354,2
2023-05-01,Assam,2-Wheelers,282,TVS,20188,105357,0.19161517507142384,54
2023-05-01,Assam,4-Wheelers,30,BMW India,57,7640,0.007460732984293194,0
2023-05-01,Assam,4-Wheelers,30,BYD India,110,7640,0.014397905759162303,0
2023-05-01,Assam,4-Wheelers,30,Hyundai Motor,129,7640,0.016884816753926703,1
2023-05-01,Assam,4-Wheelers,30,KIA Motors,36,7640,0.004712041884816754,0
2023-05-01,Assam,4-Wheelers,30,MG Motor,351,7640,0.04594240837696335,1
2023-05-01,Assam,4-Wheelers,30,Mahindra and Mahindra,3457,7640,0.4524869109947644,14
2023-05-01,Assam,4-Wheelers,30,Mercedes-Benz AG,9,7640,0.0011780104712041885,0
2023-05-01,Assam,4-Wheelers,30,PCA Automobiles,245,7640,0.03206806282722513,1
2023-05-01,Assam,4-Wheelers,30,Tata Motors,3212,7640,0.42041884816753927,13
2023-05-01,Assam,4-Wheelers,30,Volvo Auto India,34,7640,0.004450261780104712,0
2023-05-01,Bihar,2-Wheelers,1536,AMPERE,10659,105357,0.10117030667160226,155
2023-05-01,Bihar,2-Wheelers,1536,ATHER,15243,105357,0.14467951820951622,222
2023-05-01,Bihar,2-Wheelers,1536,BAJAJ,9976,105357,0.09468758601706578,145
2023-05-01,Bihar,2-Wheelers,1536,BATTRE ELECTRIC,1185,105357,0.011247472877929326,17
2023-05-01,Bihar,2-Wheelers,1536,BGAUSS,1792,105357,0.01700883662215135,26
2023-05-01,Bihar,2-Wheelers,1536,HERO ELECTRIC,2085,105357,0.019789857342179445,30
2023-05-01,Bihar,2-Wheelers,1536,KINETIC GREEN,886,105357,0.008409502928139563,13
2023-05-01,Bihar,2-Wheelers,1536,OKAYA EV,3831,105357,0.036362083202824684,56
2023-05-01,Bihar,2-Wheelers,1536,OKINAWA,2873,105357,0.02726918951754511,42
2023-05-01,Bihar,2-Wheelers,1536,OLA ELECTRIC,29447,105357,0.27949732813197037,429
2023-05-01,Bihar,2-Wheelers,1536,OTHERS,6627,105357,0.06290042427176172,97
2023-05-01,Bihar,2-Wheelers,1536,REVOLT,565,105357,0.005362719135890354,8
2023-05-01,Bihar,2-Wheelers,1536,TVS,20188,105357,0.19161517507142384,294
2023-05-01,Bihar,4-Wheelers,46,BMW India,57,7640,0.007460732984293194,0
2023-05-01,Bihar,4-Wheelers,46,BYD India,110,7640,0.014397905759162303,1
2023-05-01,Bihar,4-Wheelers,46,Hyundai Motor,129,7640,0.016884816753926703,1
2023-05-01,Bihar,4-Wheelers,46,KIA Motors,36,7640,0.004712041884816754,0
2023-05-01,Bihar,4-Wheelers,46,MG Motor,351,7640,0.04594240837696335,2
2023-05-01,Bihar,4-Wheelers,46,Mahindra and Mahindra,3457,7640,0.4524869109947644,21
2023-05-01,Bihar,4-Wheelers,46,Mercedes-Benz AG,9,7640,0.0011780104712041885,0
2023-05-01,Bihar,4-Wheelers,46,PCA Automobiles,245,7640,0.03206806282722513,1
2023-05-01,Bihar,4-Wheelers,46,Tata Motors,3212,7640,0.42041884816753927,19
2023-05-01,Bihar,4-Wheelers,46,Volvo Auto India,34,7640,0.004450261780104712,0
2023-05-01,Chandigarh,2-Wheelers,209,AMPERE,10659,105357,0.10117030667160226,21
2023-05-01,Chandigarh,2-Wheelers,209,ATHER,15243,105357,0.14467951820951622,30
2023-05-01,Chandigarh,2-Wheelers,209,BAJAJ,9976,105357,0.09468758601706578,20
2023-05-01,Chandigarh,2-Wheelers,209,BATTRE ELECTRIC,1185,105357,0.011247472877929326,2
2023-05-01,Chandigarh,2-Wheelers,209,BGAUSS,1792,105357,0.01700883662215135,4
2023-05-01,Chandigarh,2-Wheelers,209,HERO ELECTRIC,2085,105357,0.019789857342179445,4
2023-05-01,Chandigarh,2-Wheelers,209,KINETIC GREEN,886,105357,0.008409502928139563,2
2023-05-01,Chandigarh,2-Wheelers,209,OKAYA EV,3831,105357,0.036362083202824684,8
2023-05-01,Chandigarh,2-Wheelers,209,OKINAWA,2873,105357,0.02726918951754511,6
2023-05-01,Chandigarh,2-Wheelers,209,OLA ELECTRIC,29447,105357,0.27949732813197037,58
2023-05-01,Chandigarh,2-Wheelers,209,OTHERS,6627,105357,0.06290042427176172,13
2023-05-01,Chandigarh,2-Wheelers,209,REVOLT,565,105357,0.005362719135890354,1
2023-05-01,Chandigarh,2-Wheelers,209,TVS,20188,105357,0.19161517507142384,40
2023-05-01,Chandigarh,4-Wheelers,83,BMW India,57,7640,0.007460732984293194,1
2023-05-01,Chandigarh,4-Wheelers,83,BYD India,110,7640,0.014397905759162303,1
2023-05-01,Chandigarh,4-Wheelers,83,Hyundai Motor,129,7640,0.016884816753926703,1
2023-05-01,Chandigarh,4-Wheelers,83,KIA Motors,36,7640,0.004712041884816754,0
2023-05-01,Chandigarh,4-Wheelers,83,MG Motor,351,7640,0.04594240837696335,4
2023-05-01,Chandigarh,4-Wheelers,83,Mahindra and Mahindra,3457,7640,0.4524869109947644,38
2023-05-01,Chandigarh,4-Wheelers,83,Mercedes-Benz AG,9,7640,0.0011780104712041885,0
2023-05-01,Chandigarh,4-Wheelers,83,PCA Automobiles,245,7640,0.03206806282722513,3
2023-05-01,Chandigarh,4-Wheelers,83,Tata Motors,3212,7640,0.42041884816753927,35
2023-05-01,Chandigarh,4-Wheelers,83,Volvo Auto India,34,7640,0.004450261780104712,0
2023-05-01,Chhattisgarh,2-Wheelers,2514,AMPERE,10659,105357,0.10117030667160226,254
2023-05-01,Chhattisgarh,2-Wheelers,2514,ATHER,15243,105357,0.14467951820951622,364
2023-05-01,Chhattisgarh,2-Wheelers,2514,BAJAJ,9976,105357,0.09468758601706578,238
2023-05-01,Chhattisgarh,2-Wheelers,2514,BATTRE ELECTRIC,1185,105357,0.011247472877929326,28
2023-05-01,Chhattisgarh,2-Wheelers,2514,BGAUSS,1792,105357,0.01700883662215135,43
2023-05-01,Chhattisgarh,2-Wheelers,2514,HERO ELECTRIC,2085,105357,0.019789857342179445,50
2023-05-01,Chhattisgarh,2-Wheelers,2514,KINETIC GREEN,886,105357,0.008409502928139563,21
2023-05-01,Chhattisgarh,2-Wheelers,2514,OKAYA EV,3831,105357,0.036362083202824684,91
2023-05-01,Chhattisgarh,2-Wheelers,2514,OKINAWA,2873,105357,0.02726918951754511,69
2023-05-01,Chhattisgarh,2-Wheelers,2514,OLA ELECTRIC,29447,105357,0.27949732813197037,703
2023-05-01,Chhattisgarh,2-Wheelers,2514,OTHERS,6627,105357,0.06290042427176172,158
2023-05-01,Chhattisgarh,2-Wheelers,2514,REVOLT,565,105357,0.005362719135890354,13
2023-05-01,Chhattisgarh,2-Wheelers,2514,TVS,20188,105357,0.19161517507142384,482
2023-05-01,Chhattisgarh,4-Wheelers,185,BMW India,57,7640,0.007460732984293194,1
2023-05-01,Chhattisgarh,4-Wheelers,185,BYD India,110,7640,0.014397905759162303,3
2023-05-01,Chhattisgarh,4-Wheelers,185,Hyundai Motor,129,7640,0.016884816753926703,3
2023-05-01,Chhattisgarh,4-Wheelers,185,KIA Motors,36,7640,0.004712041884816754,1
2023-05-01,Chhattisgarh,4-Wheelers,185,MG Motor,351,7640,0.04594240837696335,8
2023-05-01,Chhattisgarh,4-Wheelers,185,Mahindra and Mahindra,3457,7640,0.4524869109947644,84
2023-05-01,Chhattisgarh,4-Wheelers,185,Mercedes-Benz AG,9,7640,0.0011780104712041885,0
2023-05-01,Chhattisgarh,4-Wheelers,185,PCA Automobiles,245,7640,0.03206806282722513,6
2023-05-01,Chhattisgarh,4-Wheelers,185,Tata Motors,3212,7640,0.42041884816753927,78
2023-05-01,Chhattisgarh,4-Wheelers,185,Volvo Auto India,34,7640,0.004450261780104712,1
2023-05-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,4,AMPERE,10659,105357,0.10117030667160226,0
2023-05-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,4,ATHER,15243,105357,0.14467951820951622,1
2023-05-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,4,BAJAJ,9976,105357,0.09468758601706578,0
2023-05-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,4,BATTRE ELECTRIC,1185,105357,0.011247472877929326,0
2023-05-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,4,BGAUSS,1792,105357,0.01700883662215135,0
2023-05-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,4,HERO ELECTRIC,2085,105357,0.019789857342179445,0
2023-05-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,4,KINETIC GREEN,886,105357,0.008409502928139563,0
2023-05-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,4,OKAYA EV,3831,105357,0.036362083202824684,0
2023-05-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,4,OKINAWA,2873,105357,0.02726918951754511,0
2023-05-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,4,OLA ELECTRIC,29447,105357,0.27949732813197037,1
2023-05-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,4,OTHERS,6627,105357,0.06290042427176172,0
2023-05-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,4,REVOLT,565,105357,0.005362719135890354,0
2023-05-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,4,TVS,20188,105357,0.19161517507142384,1
2023-05-01,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,4,BMW India,57,7640,0.007460732984293194,0
2023-05-01,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,4,BYD India,110,7640,0.014397905759162303,0
2023-05-01,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,4,Hyundai Motor,129,7640,0.016884816753926703,0
2023-05-01,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,4,KIA Motors,36,7640,0.004712041884816754,0
2023-05-01,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,4,MG Motor,351,7640,0.04594240837696335,0
2023-05-01,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,4,Mahindra and Mahindra,3457,7640,0.4524869109947644,2
2023-05-01,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,4,Mercedes-Benz AG,9,7640,0.0011780104712041885,0
2023-05-01,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,4,PCA Automobiles,245,7640,0.03206806282722513,0
2023-05-01,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,4,Tata Motors,3212,7640,0.42041884816753927,2
2023-05-01,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,4,Volvo Auto India,34,7640,0.004450261780104712,0
2023-05-01,Delhi,2-Wheelers,4977,AMPERE,10659,105357,0.10117030667160226,504
2023-05-01,Delhi,2-Wheelers,4977,ATHER,15243,105357,0.14467951820951622,720
2023-05-01,Delhi,2-Wheelers,4977,BAJAJ,9976,105357,0.09468758601706578,471
2023-05-01,Delhi,2-Wheelers,4977,BATTRE ELECTRIC,1185,105357,0.011247472877929326,56
2023-05-01,Delhi,2-Wheelers,4977,BGAUSS,1792,105357,0.01700883662215135,85
2023-05-01,Delhi,2-Wheelers,4977,HERO ELECTRIC,2085,105357,0.019789857342179445,98
2023-05-01,Delhi,2-Wheelers,4977,KINETIC GREEN,886,105357,0.008409502928139563,42
2023-05-01,Delhi,2-Wheelers,4977,OKAYA EV,3831,105357,0.036362083202824684,181
2023-05-01,Delhi,2-Wheelers,4977,OKINAWA,2873,105357,0.02726918951754511,136
2023-05-01,Delhi,2-Wheelers,4977,OLA ELECTRIC,29447,105357,0.27949732813197037,1391
2023-05-01,Delhi,2-Wheelers,4977,OTHERS,6627,105357,0.06290042427176172,313
2023-05-01,Delhi,2-Wheelers,4977,REVOLT,565,105357,0.005362719135890354,27
2023-05-01,Delhi,2-Wheelers,4977,TVS,20188,105357,0.19161517507142384,954
2023-05-01,Delhi,4-Wheelers,787,BMW India,57,7640,0.007460732984293194,6
2023-05-01,Delhi,4-Wheelers,787,BYD India,110,7640,0.014397905759162303,11
2023-05-01,Delhi,4-Wheelers,787,Hyundai Motor,129,7640,0.016884816753926703,13
2023-05-01,Delhi,4-Wheelers,787,KIA Motors,36,7640,0.004712041884816754,4
2023-05-01,Delhi,4-Wheelers,787,MG Motor,351,7640,0.04594240837696335,36
2023-05-01,Delhi,4-Wheelers,787,Mahindra and Mahindra,3457,7640,0.4524869109947644,356
2023-05-01,Delhi,4-Wheelers,787,Mercedes-Benz AG,9,7640,0.0011780104712041885,1
2023-05-01,Delhi,4-Wheelers,787,PCA Automobiles,245,7640,0.03206806282722513,25
2023-05-01,Delhi,4-Wheelers,787,Tata Motors,3212,7640,0.42041884816753927,331
2023-05-01,Delhi,4-Wheelers,787,Volvo Auto India,34,7640,0.004450261780104712,4
2023-05-01,Goa,2-Wheelers,863,AMPERE,10659,105357,0.10117030667160226,87
2023-05-01,Goa,2-Wheelers,863,ATHER,15243,105357,0.14467951820951622,125
2023-05-01,Goa,2-Wheelers,863,BAJAJ,9976,105357,0.09468758601706578,82
2023-05-01,Goa,2-Wheelers,863,BATTRE ELECTRIC,1185,105357,0.011247472877929326,10
2023-05-01,Goa,2-Wheelers,863,BGAUSS,1792,105357,0.01700883662215135,15
2023-05-01,Goa,2-Wheelers,863,HERO ELECTRIC,2085,105357,0.019789857342179445,17
2023-05-01,Goa,2-Wheelers,863,KINETIC GREEN,886,105357,0.008409502928139563,7
2023-05-01,Goa,2-Wheelers,863,OKAYA EV,3831,105357,0.036362083202824684,31
2023-05-01,Goa,2-Wheelers,863,OKINAWA,2873,105357,0.02726918951754511,24
2023-05-01,Goa,2-Wheelers,863,OLA ELECTRIC,29447,105357,0.27949732813197037,241
2023-05-01,Goa,2-Wheelers,863,OTHERS,6627,105357,0.06290042427176172,54
2023-05-01,Goa,2-Wheelers,863,REVOLT,565,105357,0.005362719135890354,5
2023-05-01,Goa,2-Wheelers,863,TVS,20188,105357,0.19161517507142384,165
2023-05-01,Goa,4-Wheelers,85,BMW India,57,7640,0.007460732984293194,1
2023-05-01,Goa,4-Wheelers,85,BYD India,110,7640,0.014397905759162303,1
2023-05-01,Goa,4-Wheelers,85,Hyundai Motor,129,7640,0.016884816753926703,1
2023-05-01,Goa,4-Wheelers,85,KIA Motors,36,7640,0.004712041884816754,0
2023-05-01,Goa,4-Wheelers,85,MG Motor,351,7640,0.04594240837696335,4
2023-05-01,Goa,4-Wheelers,85,Mahindra and Mahindra,3457,7640,0.4524869109947644,38
2023-05-01,Goa,4-Wheelers,85,Mercedes-Benz AG,9,7640,0.0011780104712041885,0
2023-05-01,Goa,4-Wheelers,85,PCA Automobiles,245,7640,0.03206806282722513,3
2023-05-01,Goa,4-Wheelers,85,Tata Motors,3212,7640,0.42041884816753927,36
2023-05-01,Goa,4-Wheelers,85,Volvo Auto India,34,7640,0.004450261780104712,0
2023-05-01,Gujarat,2-Wheelers,9609,AMPERE,10659,105357,0.10117030667160226,972
2023-05-01,Gujarat,2-Wheelers,9609,ATHER,15243,105357,0.14467951820951622,1390
2023-05-01,Gujarat,2-Wheelers,9609,BAJAJ,9976,105357,0.09468758601706578,910
2023-05-01,Gujarat,2-Wheelers,9609,BATTRE ELECTRIC,1185,105357,0.011247472877929326,108
2023-05-01,Gujarat,2-Wheelers,9609,BGAUSS,1792,105357,0.01700883662215135,163
2023-05-01,Gujarat,2-Wheelers,9609,HERO ELECTRIC,2085,105357,0.019789857342179445,190
2023-05-01,Gujarat,2-Wheelers,9609,KINETIC GREEN,886,105357,0.008409502928139563,81
2023-05-01,Gujarat,2-Wheelers,9609,OKAYA EV,3831,105357,0.036362083202824684,349
2023-05-01,Gujarat,2-Wheelers,9609,OKINAWA,2873,105357,0.02726918951754511,262
2023-05-01,Gujarat,2-Wheelers,9609,OLA ELECTRIC,29447,105357,0.27949732813197037,2686
2023-05-01,Gujarat,2-Wheelers,9609,OTHERS,6627,105357,0.06290042427176172,604
2023-05-01,Gujarat,2-Wheelers,9609,REVOLT,565,105357,0.005362719135890354,52
2023-05-01,Gujarat,2-Wheelers,9609,TVS,20188,105357,0.19161517507142384,1841
2023-05-01,Gujarat,4-Wheelers,710,BMW India,57,7640,0.007460732984293194,5
2023-05-01,Gujarat,4-Wheelers,710,BYD India,110,7640,0.014397905759162303,10
2023-05-01,Gujarat,4-Wheelers,710,Hyundai Motor,129,7640,0.016884816753926703,12
2023-05-01,Gujarat,4-Wheelers,710,KIA Motors,36,7640,0.004712041884816754,3
2023-05-01,Gujarat,4-Wheelers,710,MG Motor,351,7640,0.04594240837696335,33
2023-05-01,Gujarat,4-Wheelers,710,Mahindra and Mahindra,3457,7640,0.4524869109947644,321
2023-05-01,Gujarat,4-Wheelers,710,Mercedes-Benz AG,9,7640,0.0011780104712041885,1
2023-05-01,Gujarat,4-Wheelers,710,PCA Automobiles,245,7640,0.03206806282722513,23
2023-05-01,Gujarat,4-Wheelers,710,Tata Motors,3212,7640,0.42041884816753927,298
2023-05-01,Gujarat,4-Wheelers,710,Volvo Auto India,34,7640,0.004450261780104712,3
2023-05-01,Haryana,2-Wheelers,1053,AMPERE,10659,105357,0.10117030667160226,107
2023-05-01,Haryana,2-Wheelers,1053,ATHER,15243,105357,0.14467951820951622,152
2023-05-01,Haryana,2-Wheelers,1053,BAJAJ,9976,105357,0.09468758601706578,100
2023-05-01,Haryana,2-Wheelers,1053,BATTRE ELECTRIC,1185,105357,0.011247472877929326,12
2023-05-01,Haryana,2-Wheelers,1053,BGAUSS,1792,105357,0.01700883662215135,18
2023-05-01,Haryana,2-Wheelers,1053,HERO ELECTRIC,2085,105357,0.019789857342179445,21
2023-05-01,Haryana,2-Wheelers,1053,KINETIC GREEN,886,105357,0.008409502928139563,9
2023-05-01,Haryana,2-Wheelers,1053,OKAYA EV,3831,105357,0.036362083202824684,38
2023-05-01,Haryana,2-Wheelers,1053,OKINAWA,2873,105357,0.02726918951754511,29
2023-05-01,Haryana,2-Wheelers,1053,OLA ELECTRIC,29447,105357,0.27949732813197037,294
2023-05-01,Haryana,2-Wheelers,1053,OTHERS,6627,105357,0.06290042427176172,66
2023-05-01,Haryana,2-Wheelers,1053,REVOLT,565,105357,0.005362719135890354,6
2023-05-01,Haryana,2-Wheelers,1053,TVS,20188,105357,0.19161517507142384,202
2023-05-01,Haryana,4-Wheelers,211,BMW India,57,7640,0.007460732984293194,2
2023-05-01,Haryana,4-Wheelers,211,BYD India,110,7640,0.014397905759162303,3
2023-05-01,Haryana,4-Wheelers,211,Hyundai Motor,129,7640,0.016884816753926703,4
2023-05-01,Haryana,4-Wheelers,211,KIA Motors,36,7640,0.004712041884816754,1
2023-05-01,Haryana,4-Wheelers,211,MG Motor,351,7640,0.04594240837696335,10
2023-05-01,Haryana,4-Wheelers,211,Mahindra and Mahindra,3457,7640,0.4524869109947644,95
2023-05-01,Haryana,4-Wheelers,211,Mercedes-Benz AG,9,7640,0.0011780104712041885,0
2023-05-01,Haryana,4-Wheelers,211,PCA Automobiles,245,7640,0.03206806282722513,7
2023-05-01,Haryana,4-Wheelers,211,Tata Motors,3212,7640,0.42041884816753927,89
2023-05-01,Haryana,4-Wheelers,211,Volvo Auto India,34,7640,0.004450261780104712,1
2023-05-01,Himachal Pradesh,2-Wheelers,118,AMPERE,10659,105357,0.10117030667160226,12
2023-05-01,Himachal Pradesh,2-Wheelers,118,ATHER,15243,105357,0.14467951820951622,17
2023-05-01,Himachal Pradesh,2-Wheelers,118,BAJAJ,9976,105357,0.09468758601706578,11
2023-05-01,Himachal Pradesh,2-Wheelers,118,BATTRE ELECTRIC,1185,105357,0.011247472877929326,1
2023-05-01,Himachal Pradesh,2-Wheelers,118,BGAUSS,1792,105357,0.01700883662215135,2
2023-05-01,Himachal Pradesh,2-Wheelers,118,HERO ELECTRIC,2085,105357,0.019789857342179445,2
2023-05-01,Himachal Pradesh,2-Wheelers,118,KINETIC GREEN,886,105357,0.008409502928139563,1
2023-05-01,Himachal Pradesh,2-Wheelers,118,OKAYA EV,3831,105357,0.036362083202824684,4
2023-05-01,Himachal Pradesh,2-Wheelers,118,OKINAWA,2873,105357,0.02726918951754511,3
2023-05-01,Himachal Pradesh,2-Wheelers,118,OLA ELECTRIC,29447,105357,0.27949732813197037,33
2023-05-01,Himachal Pradesh,2-Wheelers,118,OTHERS,6627,105357,0.06290042427176172,7
2023-05-01,Himachal Pradesh,2-Wheelers,118,REVOLT,565,105357,0.005362719135890354,1
2023-05-01,Himachal Pradesh,2-Wheelers,118,TVS,20188,105357,0.19161517507142384,23
2023-05-01,Himachal Pradesh,4-Wheelers,21,BMW India,57,7640,0.007460732984293194,0
2023-05-01,Himachal Pradesh,4-Wheelers,21,BYD India,110,7640,0.014397905759162303,0
2023-05-01,Himachal Pradesh,4-Wheelers,21,Hyundai Motor,129,7640,0.016884816753926703,0
2023-05-01,Himachal Pradesh,4-Wheelers,21,KIA Motors,36,7640,0.004712041884816754,0
2023-05-01,Himachal Pradesh,4-Wheelers,21,MG Motor,351,7640,0.04594240837696335,1
2023-05-01,Himachal Pradesh,4-Wheelers,21,Mahindra and Mahindra,3457,7640,0.4524869109947644,10
2023-05-01,Himachal Pradesh,4-Wheelers,21,Mercedes-Benz AG,9,7640,0.0011780104712041885,0
2023-05-01,Himachal Pradesh,4-Wheelers,21,PCA Automobiles,245,7640,0.03206806282722513,1
2023-05-01,Himachal Pradesh,4-Wheelers,21,Tata Motors,3212,7640,0.42041884816753927,9
2023-05-01,Himachal Pradesh,4-Wheelers,21,Volvo Auto India,34,7640,0.004450261780104712,0
2023-05-01,Jammu and Kashmir,2-Wheelers,258,AMPERE,10659,105357,0.10117030667160226,26
2023-05-01,Jammu and Kashmir,2-Wheelers,258,ATHER,15243,105357,0.14467951820951622,37
2023-05-01,Jammu and Kashmir,2-Wheelers,258,BAJAJ,9976,105357,0.09468758601706578,24
2023-05-01,Jammu and Kashmir,2-Wheelers,258,BATTRE ELECTRIC,1185,105357,0.011247472877929326,3
2023-05-01,Jammu and Kashmir,2-Wheelers,258,BGAUSS,1792,105357,0.01700883662215135,4
2023-05-01,Jammu and Kashmir,2-Wheelers,258,HERO ELECTRIC,2085,105357,0.019789857342179445,5
2023-05-01,Jammu and Kashmir,2-Wheelers,258,KINETIC GREEN,886,105357,0.008409502928139563,2
2023-05-01,Jammu and Kashmir,2-Wheelers,258,OKAYA EV,3831,105357,0.036362083202824684,9
2023-05-01,Jammu and Kashmir,2-Wheelers,258,OKINAWA,2873,105357,0.02726918951754511,7
2023-05-01,Jammu and Kashmir,2-Wheelers,258,OLA ELECTRIC,29447,105357,0.27949732813197037,72
2023-05-01,Jammu and Kashmir,2-Wheelers,258,OTHERS,6627,105357,0.06290042427176172,16
2023-05-01,Jammu and Kashmir,2-Wheelers,258,REVOLT,565,105357,0.005362719135890354,1
2023-05-01,Jammu and Kashmir,2-Wheelers,258,TVS,20188,105357,0.19161517507142384,49
2023-05-01,Jammu and Kashmir,4-Wheelers,14,BMW India,57,7640,0.007460732984293194,0
2023-05-01,Jammu and Kashmir,4-Wheelers,14,BYD India,110,7640,0.014397905759162303,0
2023-05-01,Jammu and Kashmir,4-Wheelers,14,Hyundai Motor,129,7640,0.016884816753926703,0
2023-05-01,Jammu and Kashmir,4-Wheelers,14,KIA Motors,36,7640,0.004712041884816754,0
2023-05-01,Jammu and Kashmir,4-Wheelers,14,MG Motor,351,7640,0.04594240837696335,1
2023-05-01,Jammu and Kashmir,4-Wheelers,14,Mahindra and Mahindra,3457,7640,0.4524869109947644,6
2023-05-01,Jammu and Kashmir,4-Wheelers,14,Mercedes-Benz AG,9,7640,0.0011780104712041885,0
2023-05-01,Jammu and Kashmir,4-Wheelers,14,PCA Automobiles,245,7640,0.03206806282722513,0
2023-05-01,Jammu and Kashmir,4-Wheelers,14,Tata Motors,3212,7640,0.42041884816753927,6
2023-05-01,Jammu and Kashmir,4-Wheelers,14,Volvo Auto India,34,7640,0.004450261780104712,0
2023-05-01,Jharkhand,2-Wheelers,839,AMPERE,10659,105357,0.10117030667160226,85
2023-05-01,Jharkhand,2-Wheelers,839,ATHER,15243,105357,0.14467951820951622,121
2023-05-01,Jharkhand,2-Wheelers,839,BAJAJ,9976,105357,0.09468758601706578,79
2023-05-01,Jharkhand,2-Wheelers,839,BATTRE ELECTRIC,1185,105357,0.011247472877929326,9
2023-05-01,Jharkhand,2-Wheelers,839,BGAUSS,1792,105357,0.01700883662215135,14
2023-05-01,Jharkhand,2-Wheelers,839,HERO ELECTRIC,2085,105357,0.019789857342179445,17
2023-05-01,Jharkhand,2-Wheelers,839,KINETIC GREEN,886,105357,0.008409502928139563,7
2023-05-01,Jharkhand,2-Wheelers,839,OKAYA EV,3831,105357,0.036362083202824684,31
2023-05-01,Jharkhand,2-Wheelers,839,OKINAWA,2873,105357,0.02726918951754511,23
2023-05-01,Jharkhand,2-Wheelers,839,OLA ELECTRIC,29447,105357,0.27949732813197037,234
