date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold,ev_penetration,year,month,month_name,conventional_vehicles_sold,quarter
2022-01-01,Andaman & Nicobar Island,2-Wheelers,0,336,0.0,2022,1,Jan,336,1
2022-01-01,Andaman & Nicobar Island,4-Wheelers,0,90,0.0,2022,1,Jan,90,1
2022-01-01,Andhra Pradesh,2-Wheelers,1671,59712,2.8,2022,1,Jan,58041,1
2022-01-01,Andhra Pradesh,4-Wheelers,29,8418,0.34,2022,1,Jan,8389,1
2022-01-01,Arunachal Pradesh,2-Wheelers,0,950,0.0,2022,1,Jan,950,1
2022-01-01,Arunachal Pradesh,4-Wheelers,0,766,0.0,2022,1,Jan,766,1
2022-01-01,Assam,2-Wheelers,92,26097,0.35,2022,1,Jan,26005,1
2022-01-01,Assam,4-Wheelers,0,5550,0.0,2022,1,Jan,5550,1
2022-01-01,Bihar,2-Wheelers,409,51380,0.8,2022,1,Jan,50971,1
2022-01-01,Bihar,4-Wheelers,10,5538,0.18,2022,1,Jan,5528,1
2022-01-01,Chandigarh,2-Wheelers,19,1291,1.47,2022,1,Jan,1272,1
2022-01-01,Chandigarh,4-Wheelers,7,1519,0.46,2022,1,Jan,1512,1
2022-01-01,Chhattisgarh,2-Wheelers,595,31989,1.86,2022,1,Jan,31394,1
2022-01-01,Chhattisgarh,4-Wheelers,11,4667,0.24,2022,1,Jan,4656,1
2022-01-01,DNH and DD,2-Wheelers,6,758,0.79,2022,1,Jan,752,1
2022-01-01,DNH and DD,4-Wheelers,0,358,0.0,2022,1,Jan,358,1
2022-01-01,Delhi,2-Wheelers,1762,24615,7.16,2022,1,Jan,22853,1
2022-01-01,Delhi,4-Wheelers,282,13659,2.06,2022,1,Jan,13377,1
2022-01-01,Goa,2-Wheelers,194,3015,6.43,2022,1,Jan,2821,1
2022-01-01,Goa,4-Wheelers,26,1185,2.19,2022,1,Jan,1159,1
2022-01-01,Gujarat,2-Wheelers,2191,58107,3.77,2022,1,Jan,55916,1
2022-01-01,Gujarat,4-Wheelers,97,21963,0.44,2022,1,Jan,21866,1
2022-01-01,Haryana,2-Wheelers,597,28339,2.11,2022,1,Jan,27742,1
2022-01-01,Haryana,4-Wheelers,26,17633,0.15,2022,1,Jan,17607,1
2022-01-01,Himachal Pradesh,2-Wheelers,22,3490,0.63,2022,1,Jan,3468,1
2022-01-01,Himachal Pradesh,4-Wheelers,3,3090,0.1,2022,1,Jan,3087,1
2022-01-01,Jammu and Kashmir,2-Wheelers,76,3561,2.13,2022,1,Jan,3485,1
2022-01-01,Jammu and Kashmir,4-Wheelers,0,3963,0.0,2022,1,Jan,3963,1
2022-01-01,Jharkhand,2-Wheelers,240,24613,0.98,2022,1,Jan,24373,1
2022-01-01,Jharkhand,4-Wheelers,5,4345,0.12,2022,1,Jan,4340,1
2022-01-01,Karnataka,2-Wheelers,4386,74134,5.92,2022,1,Jan,69748,1
2022-01-01,Karnataka,4-Wheelers,209,21967,0.95,2022,1,Jan,21758,1
2022-01-01,Kerala,2-Wheelers,1399,45699,3.06,2022,1,Jan,44300,1
2022-01-01,Kerala,4-Wheelers,212,17441,1.22,2022,1,Jan,17229,1
2022-01-01,Ladakh,2-Wheelers,6,20,30.0,2022,1,Jan,14,1
2022-01-01,Ladakh,4-Wheelers,0,150,0.0,2022,1,Jan,150,1
2022-01-01,Madhya Pradesh,2-Wheelers,862,75043,1.15,2022,1,Jan,74181,1
2022-01-01,Madhya Pradesh,4-Wheelers,25,11325,0.22,2022,1,Jan,11300,1
2022-01-01,Maharashtra,2-Wheelers,5138,136937,3.75,2022,1,Jan,131799,1
2022-01-01,Maharashtra,4-Wheelers,263,35772,0.74,2022,1,Jan,35509,1
2022-01-01,Manipur,2-Wheelers,5,3660,0.14,2022,1,Jan,3655,1
2022-01-01,Manipur,4-Wheelers,0,687,0.0,2022,1,Jan,687,1
2022-01-01,Meghalaya,2-Wheelers,0,1112,0.0,2022,1,Jan,1112,1
2022-01-01,Meghalaya,4-Wheelers,0,1063,0.0,2022,1,Jan,1063,1
2022-01-01,Mizoram,2-Wheelers,0,1387,0.0,2022,1,Jan,1387,1
2022-01-01,Mizoram,4-Wheelers,0,311,0.0,2022,1,Jan,311,1
2022-01-01,Nagaland,2-Wheelers,0,410,0.0,2022,1,Jan,410,1
2022-01-01,Nagaland,4-Wheelers,0,722,0.0,2022,1,Jan,722,1
2022-01-01,Odisha,2-Wheelers,1333,45749,2.91,2022,1,Jan,44416,1
2022-01-01,Odisha,4-Wheelers,27,5876,0.46,2022,1,Jan,5849,1
2022-01-01,Puducherry,2-Wheelers,94,4044,2.32,2022,1,Jan,3950,1
2022-01-01,Puducherry,4-Wheelers,0,758,0.0,2022,1,Jan,758,1
2022-01-01,Punjab,2-Wheelers,552,28295,1.95,2022,1,Jan,27743,1
2022-01-01,Punjab,4-Wheelers,7,9792,0.07,2022,1,Jan,9785,1
2022-01-01,Rajasthan,2-Wheelers,2359,50153,4.7,2022,1,Jan,47794,1
2022-01-01,Rajasthan,4-Wheelers,92,13658,0.67,2022,1,Jan,13566,1
2022-01-01,Sikkim,2-Wheelers,0,400,0.0,2022,1,Jan,400,1
2022-01-01,Sikkim,4-Wheelers,0,270,0.0,2022,1,Jan,270,1
2022-01-01,Tamil Nadu,2-Wheelers,4233,124399,3.4,2022,1,Jan,120166,1
2022-01-01,Tamil Nadu,4-Wheelers,121,20494,0.59,2022,1,Jan,20373,1
2022-01-01,Tripura,2-Wheelers,5,3043,0.16,2022,1,Jan,3038,1
2022-01-01,Tripura,4-Wheelers,0,394,0.0,2022,1,Jan,394,1
2022-01-01,Uttar Pradesh,2-Wheelers,1322,168934,0.78,2022,1,Jan,167612,1
2022-01-01,Uttar Pradesh,4-Wheelers,14,32561,0.04,2022,1,Jan,32547,1
2022-01-01,Uttarakhand,2-Wheelers,184,10413,1.77,2022,1,Jan,10229,1
2022-01-01,Uttarakhand,4-Wheelers,30,4241,0.71,2022,1,Jan,4211,1
2022-01-01,West Bengal,2-Wheelers,370,61071,0.61,2022,1,Jan,60701,1
2022-01-01,West Bengal,4-Wheelers,54,7968,0.68,2022,1,Jan,7914,1
2022-02-01,Andaman & Nicobar Island,2-Wheelers,0,388,0.0,2022,2,Feb,388,1
2022-02-01,Andaman & Nicobar Island,4-Wheelers,0,112,0.0,2022,2,Feb,112,1
2022-02-01,Andhra Pradesh,2-Wheelers,2284,52013,4.39,2022,2,Feb,49729,1
2022-02-01,Andhra Pradesh,4-Wheelers,43,6361,0.68,2022,2,Feb,6318,1
2022-02-01,Arunachal Pradesh,2-Wheelers,0,858,0.0,2022,2,Feb,858,1
2022-02-01,Arunachal Pradesh,4-Wheelers,0,671,0.0,2022,2,Feb,671,1
2022-02-01,Assam,2-Wheelers,108,25414,0.42,2022,2,Feb,25306,1
2022-02-01,Assam,4-Wheelers,3,6152,0.05,2022,2,Feb,6149,1
2022-02-01,Bihar,2-Wheelers,495,59758,0.83,2022,2,Feb,59263,1
2022-02-01,Bihar,4-Wheelers,8,5658,0.14,2022,2,Feb,5650,1
2022-02-01,Chandigarh,2-Wheelers,22,1184,1.86,2022,2,Feb,1162,1
2022-02-01,Chandigarh,4-Wheelers,11,1941,0.57,2022,2,Feb,1930,1
2022-02-01,Chhattisgarh,2-Wheelers,635,28508,2.23,2022,2,Feb,27873,1
2022-02-01,Chhattisgarh,4-Wheelers,20,3922,0.51,2022,2,Feb,3902,1
2022-02-01,DNH and DD,2-Wheelers,4,817,0.49,2022,2,Feb,813,1
2022-02-01,DNH and DD,4-Wheelers,1,354,0.28,2022,2,Feb,353,1
2022-02-01,Delhi,2-Wheelers,2384,25413,9.38,2022,2,Feb,23029,1
2022-02-01,Delhi,4-Wheelers,298,12608,2.36,2022,2,Feb,12310,1
2022-02-01,Goa,2-Wheelers,267,3248,8.22,2022,2,Feb,2981,1
2022-02-01,Goa,4-Wheelers,62,1160,5.34,2022,2,Feb,1098,1
2022-02-01,Gujarat,2-Wheelers,2613,68658,3.81,2022,2,Feb,66045,1
2022-02-01,Gujarat,4-Wheelers,128,24012,0.53,2022,2,Feb,23884,1
2022-02-01,Haryana,2-Wheelers,677,25667,2.64,2022,2,Feb,24990,1
2022-02-01,Haryana,4-Wheelers,28,16353,0.17,2022,2,Feb,16325,1
2022-02-01,Himachal Pradesh,2-Wheelers,57,4041,1.41,2022,2,Feb,3984,1
2022-02-01,Himachal Pradesh,4-Wheelers,5,3616,0.14,2022,2,Feb,3611,1
2022-02-01,Jammu and Kashmir,2-Wheelers,101,4836,2.09,2022,2,Feb,4735,1
2022-02-01,Jammu and Kashmir,4-Wheelers,7,4679,0.15,2022,2,Feb,4672,1
2022-02-01,Jharkhand,2-Wheelers,338,27174,1.24,2022,2,Feb,26836,1
2022-02-01,Jharkhand,4-Wheelers,4,4335,0.09,2022,2,Feb,4331,1
2022-02-01,Karnataka,2-Wheelers,5593,75612,7.4,2022,2,Feb,70019,1
2022-02-01,Karnataka,4-Wheelers,202,17561,1.15,2022,2,Feb,17359,1
2022-02-01,Kerala,2-Wheelers,1737,41273,4.21,2022,2,Feb,39536,1
2022-02-01,Kerala,4-Wheelers,327,14575,2.24,2022,2,Feb,14248,1
2022-02-01,Ladakh,2-Wheelers,0,15,0.0,2022,2,Feb,15,1
2022-02-01,Ladakh,4-Wheelers,0,44,0.0,2022,2,Feb,44,1
2022-02-01,Madhya Pradesh,2-Wheelers,974,69322,1.41,2022,2,Feb,68348,1
2022-02-01,Madhya Pradesh,4-Wheelers,22,11274,0.2,2022,2,Feb,11252,1
2022-02-01,Maharashtra,2-Wheelers,6871,116043,5.92,2022,2,Feb,109172,1
2022-02-01,Maharashtra,4-Wheelers,905,31805,2.85,2022,2,Feb,30900,1
2022-02-01,Manipur,2-Wheelers,3,4773,0.06,2022,2,Feb,4770,1
2022-02-01,Manipur,4-Wheelers,0,834,0.0,2022,2,Feb,834,1
2022-02-01,Meghalaya,2-Wheelers,0,1145,0.0,2022,2,Feb,1145,1
2022-02-01,Meghalaya,4-Wheelers,1,917,0.11,2022,2,Feb,916,1
2022-02-01,Mizoram,2-Wheelers,0,1599,0.0,2022,2,Feb,1599,1
2022-02-01,Mizoram,4-Wheelers,0,354,0.0,2022,2,Feb,354,1
2022-02-01,Nagaland,2-Wheelers,0,504,0.0,2022,2,Feb,504,1
2022-02-01,Nagaland,4-Wheelers,0,773,0.0,2022,2,Feb,773,1
2022-02-01,Odisha,2-Wheelers,1266,41856,3.02,2022,2,Feb,40590,1
2022-02-01,Odisha,4-Wheelers,27,5023,0.54,2022,2,Feb,4996,1
2022-02-01,Puducherry,2-Wheelers,117,3410,3.43,2022,2,Feb,3293,1
2022-02-01,Puducherry,4-Wheelers,0,622,0.0,2022,2,Feb,622,1
2022-02-01,Punjab,2-Wheelers,296,24506,1.21,2022,2,Feb,24210,1
2022-02-01,Punjab,4-Wheelers,5,9464,0.05,2022,2,Feb,9459,1
2022-02-01,Rajasthan,2-Wheelers,2563,56168,4.56,2022,2,Feb,53605,1
2022-02-01,Rajasthan,4-Wheelers,116,14811,0.78,2022,2,Feb,14695,1
2022-02-01,Sikkim,2-Wheelers,0,384,0.0,2022,2,Feb,384,1
2022-02-01,Sikkim,4-Wheelers,0,371,0.0,2022,2,Feb,371,1
2022-02-01,Tamil Nadu,2-Wheelers,4506,108851,4.14,2022,2,Feb,104345,1
2022-02-01,Tamil Nadu,4-Wheelers,135,16711,0.81,2022,2,Feb,16576,1
2022-02-01,Tripura,2-Wheelers,3,2705,0.11,2022,2,Feb,2702,1
2022-02-01,Tripura,4-Wheelers,0,340,0.0,2022,2,Feb,340,1
2022-02-01,Uttar Pradesh,2-Wheelers,1202,163699,0.73,2022,2,Feb,162497,1
2022-02-01,Uttar Pradesh,4-Wheelers,22,28479,0.08,2022,2,Feb,28457,1
2022-02-01,Uttarakhand,2-Wheelers,223,9283,2.4,2022,2,Feb,9060,1
2022-02-01,Uttarakhand,4-Wheelers,24,3820,0.63,2022,2,Feb,3796,1
2022-02-01,West Bengal,2-Wheelers,383,56937,0.67,2022,2,Feb,56554,1
2022-02-01,West Bengal,4-Wheelers,45,7395,0.61,2022,2,Feb,7350,1
2022-03-01,Andaman & Nicobar Island,2-Wheelers,0,383,0.0,2022,3,Mar,383,1
2022-03-01,Andaman & Nicobar Island,4-Wheelers,2,108,1.85,2022,3,Mar,106,1
2022-03-01,Andhra Pradesh,2-Wheelers,3169,51588,6.14,2022,3,Mar,48419,1
2022-03-01,Andhra Pradesh,4-Wheelers,55,7288,0.75,2022,3,Mar,7233,1
2022-03-01,Arunachal Pradesh,2-Wheelers,0,1111,0.0,2022,3,Mar,1111,1
2022-03-01,Arunachal Pradesh,4-Wheelers,0,679,0.0,2022,3,Mar,679,1
2022-03-01,Assam,2-Wheelers,179,29698,0.6,2022,3,Mar,29519,1
2022-03-01,Assam,4-Wheelers,2,7281,0.03,2022,3,Mar,7279,1
2022-03-01,Bihar,2-Wheelers,1328,85165,1.56,2022,3,Mar,83837,1
2022-03-01,Bihar,4-Wheelers,12,6694,0.18,2022,3,Mar,6682,1
2022-03-01,Chandigarh,2-Wheelers,55,1883,2.92,2022,3,Mar,1828,1
2022-03-01,Chandigarh,4-Wheelers,14,2279,0.61,2022,3,Mar,2265,1
2022-03-01,Chhattisgarh,2-Wheelers,959,31244,3.07,2022,3,Mar,30285,1
2022-03-01,Chhattisgarh,4-Wheelers,19,4200,0.45,2022,3,Mar,4181,1
2022-03-01,DNH and DD,2-Wheelers,5,757,0.66,2022,3,Mar,752,1
2022-03-01,DNH and DD,4-Wheelers,1,355,0.28,2022,3,Mar,354,1
2022-03-01,Delhi,2-Wheelers,3491,28871,12.09,2022,3,Mar,25380,1
2022-03-01,Delhi,4-Wheelers,220,13385,1.64,2022,3,Mar,13165,1
2022-03-01,Goa,2-Wheelers,235,4381,5.36,2022,3,Mar,4146,1
2022-03-01,Goa,4-Wheelers,91,1474,6.17,2022,3,Mar,1383,1
2022-03-01,Gujarat,2-Wheelers,4507,79333,5.68,2022,3,Mar,74826,1
2022-03-01,Gujarat,4-Wheelers,249,26077,0.95,2022,3,Mar,25828,1
2022-03-01,Haryana,2-Wheelers,1025,30295,3.38,2022,3,Mar,29270,1
2022-03-01,Haryana,4-Wheelers,13,18621,0.07,2022,3,Mar,18608,1
2022-03-01,Himachal Pradesh,2-Wheelers,61,3565,1.71,2022,3,Mar,3504,1
2022-03-01,Himachal Pradesh,4-Wheelers,3,3371,0.09,2022,3,Mar,3368,1
2022-03-01,Jammu and Kashmir,2-Wheelers,227,5680,4.0,2022,3,Mar,5453,1
2022-03-01,Jammu and Kashmir,4-Wheelers,4,4854,0.08,2022,3,Mar,4850,1
2022-03-01,Jharkhand,2-Wheelers,607,38435,1.58,2022,3,Mar,37828,1
2022-03-01,Jharkhand,4-Wheelers,5,5062,0.1,2022,3,Mar,5057,1
2022-03-01,Karnataka,2-Wheelers,7288,91537,7.96,2022,3,Mar,84249,1
2022-03-01,Karnataka,4-Wheelers,230,22167,1.04,2022,3,Mar,21937,1
2022-03-01,Kerala,2-Wheelers,2880,50610,5.69,2022,3,Mar,47730,1
2022-03-01,Kerala,4-Wheelers,331,16628,1.99,2022,3,Mar,16297,1
2022-03-01,Ladakh,2-Wheelers,0,49,0.0,2022,3,Mar,49,1
2022-03-01,Ladakh,4-Wheelers,0,49,0.0,2022,3,Mar,49,1
2022-03-01,Madhya Pradesh,2-Wheelers,1580,76256,2.07,2022,3,Mar,74676,1
2022-03-01,Madhya Pradesh,4-Wheelers,35,11616,0.3,2022,3,Mar,11581,1
2022-03-01,Maharashtra,2-Wheelers,9687,130070,7.45,2022,3,Mar,120383,1
2022-03-01,Maharashtra,4-Wheelers,2060,39762,5.18,2022,3,Mar,37702,1
2022-03-01,Manipur,2-Wheelers,2,3508,0.06,2022,3,Mar,3506,1
2022-03-01,Manipur,4-Wheelers,0,717,0.0,2022,3,Mar,717,1
2022-03-01,Meghalaya,2-Wheelers,0,1687,0.0,2022,3,Mar,1687,1
2022-03-01,Meghalaya,4-Wheelers,0,1104,0.0,2022,3,Mar,1104,1
2022-03-01,Mizoram,2-Wheelers,0,1848,0.0,2022,3,Mar,1848,1
2022-03-01,Mizoram,4-Wheelers,0,413,0.0,2022,3,Mar,413,1
2022-03-01,Nagaland,2-Wheelers,0,541,0.0,2022,3,Mar,541,1
2022-03-01,Nagaland,4-Wheelers,0,632,0.0,2022,3,Mar,632,1
2022-03-01,Odisha,2-Wheelers,2363,47801,4.94,2022,3,Mar,45438,1
2022-03-01,Odisha,4-Wheelers,31,6098,0.51,2022,3,Mar,6067,1
2022-03-01,Puducherry,2-Wheelers,181,3913,4.63,2022,3,Mar,3732,1
2022-03-01,Puducherry,4-Wheelers,3,817,0.37,2022,3,Mar,814,1
2022-03-01,Punjab,2-Wheelers,716,31497,2.27,2022,3,Mar,30781,1
2022-03-01,Punjab,4-Wheelers,4,10836,0.04,2022,3,Mar,10832,1
2022-03-01,Rajasthan,2-Wheelers,3080,60106,5.12,2022,3,Mar,57026,1
2022-03-01,Rajasthan,4-Wheelers,89,13751,0.65,2022,3,Mar,13662,1
2022-03-01,Sikkim,2-Wheelers,0,460,0.0,2022,3,Mar,460,1
2022-03-01,Sikkim,4-Wheelers,0,390,0.0,2022,3,Mar,390,1
2022-03-01,Tamil Nadu,2-Wheelers,7708,124272,6.2,2022,3,Mar,116564,1
2022-03-01,Tamil Nadu,4-Wheelers,168,20604,0.82,2022,3,Mar,20436,1
2022-03-01,Tripura,2-Wheelers,18,3504,0.51,2022,3,Mar,3486,1
2022-03-01,Tripura,4-Wheelers,0,484,0.0,2022,3,Mar,484,1
2022-03-01,Uttar Pradesh,2-Wheelers,1986,180927,1.1,2022,3,Mar,178941,1
2022-03-01,Uttar Pradesh,4-Wheelers,18,29324,0.06,2022,3,Mar,29306,1
2022-03-01,Uttarakhand,2-Wheelers,435,11692,3.72,2022,3,Mar,11257,1
2022-03-01,Uttarakhand,4-Wheelers,20,4026,0.5,2022,3,Mar,4006,1
2022-03-01,West Bengal,2-Wheelers,626,73783,0.85,2022,3,Mar,73157,1
2022-03-01,West Bengal,4-Wheelers,41,8539,0.48,2022,3,Mar,8498,1
2022-04-01,Andaman & Nicobar Island,2-Wheelers,0,407,0.0,2022,4,Apr,407,2
2022-04-01,Andaman & Nicobar Island,4-Wheelers,1,147,0.68,2022,4,Apr,146,2
2022-04-01,Andhra Pradesh,2-Wheelers,2745,56529,4.86,2022,4,Apr,53784,2
2022-04-01,Andhra Pradesh,4-Wheelers,54,7195,0.75,2022,4,Apr,7141,2
2022-04-01,Arunachal Pradesh,2-Wheelers,0,1063,0.0,2022,4,Apr,1063,2
2022-04-01,Arunachal Pradesh,4-Wheelers,0,824,0.0,2022,4,Apr,824,2
2022-04-01,Assam,2-Wheelers,168,26813,0.63,2022,4,Apr,26645,2
2022-04-01,Assam,4-Wheelers,2,6354,0.03,2022,4,Apr,6352,2
2022-04-01,Bihar,2-Wheelers,475,82418,0.58,2022,4,Apr,81943,2
2022-04-01,Bihar,4-Wheelers,8,5981,0.13,2022,4,Apr,5973,2
2022-04-01,Chandigarh,2-Wheelers,63,1881,3.35,2022,4,Apr,1818,2
2022-04-01,Chandigarh,4-Wheelers,12,2167,0.55,2022,4,Apr,2155,2
2022-04-01,Chhattisgarh,2-Wheelers,1397,30843,4.53,2022,4,Apr,29446,2
2022-04-01,Chhattisgarh,4-Wheelers,20,4861,0.41,2022,4,Apr,4841,2
2022-04-01,DNH and DD,2-Wheelers,4,804,0.5,2022,4,Apr,800,2
2022-04-01,DNH and DD,4-Wheelers,1,431,0.23,2022,4,Apr,430,2
2022-04-01,Delhi,2-Wheelers,2832,32226,8.79,2022,4,Apr,29394,2
2022-04-01,Delhi,4-Wheelers,566,15811,3.58,2022,4,Apr,15245,2
2022-04-01,Goa,2-Wheelers,377,3817,9.88,2022,4,Apr,3440,2
2022-04-01,Goa,4-Wheelers,31,1390,2.23,2022,4,Apr,1359,2
2022-04-01,Gujarat,2-Wheelers,6695,88648,7.55,2022,4,Apr,81953,2
2022-04-01,Gujarat,4-Wheelers,171,26534,0.64,2022,4,Apr,26363,2
2022-04-01,Haryana,2-Wheelers,1215,30558,3.98,2022,4,Apr,29343,2
2022-04-01,Haryana,4-Wheelers,11,16721,0.07,2022,4,Apr,16710,2
2022-04-01,Himachal Pradesh,2-Wheelers,97,4637,2.09,2022,4,Apr,4540,2
2022-04-01,Himachal Pradesh,4-Wheelers,4,3140,0.13,2022,4,Apr,3136,2
2022-04-01,Jammu and Kashmir,2-Wheelers,125,8306,1.5,2022,4,Apr,8181,2
2022-04-01,Jammu and Kashmir,4-Wheelers,3,4468,0.07,2022,4,Apr,4465,2
2022-04-01,Jharkhand,2-Wheelers,450,35590,1.26,2022,4,Apr,35140,2
2022-04-01,Jharkhand,4-Wheelers,9,4564,0.2,2022,4,Apr,4555,2
2022-04-01,Karnataka,2-Wheelers,8814,100400,8.78,2022,4,Apr,91586,2
2022-04-01,Karnataka,4-Wheelers,311,24129,1.29,2022,4,Apr,23818,2
2022-04-01,Kerala,2-Wheelers,2908,41859,6.95,2022,4,Apr,38951,2
2022-04-01,Kerala,4-Wheelers,275,16142,1.7,2022,4,Apr,15867,2
2022-04-01,Ladakh,2-Wheelers,0,351,0.0,2022,4,Apr,351,2
2022-04-01,Ladakh,4-Wheelers,0,105,0.0,2022,4,Apr,105,2
2022-04-01,Madhya Pradesh,2-Wheelers,1337,75144,1.78,2022,4,Apr,73807,2
2022-04-01,Madhya Pradesh,4-Wheelers,37,11896,0.31,2022,4,Apr,11859,2
2022-04-01,Maharashtra,2-Wheelers,7375,135969,5.42,2022,4,Apr,128594,2
2022-04-01,Maharashtra,4-Wheelers,354,32449,1.09,2022,4,Apr,32095,2
2022-04-01,Manipur,2-Wheelers,1,1246,0.08,2022,4,Apr,1245,2
2022-04-01,Manipur,4-Wheelers,1,813,0.12,2022,4,Apr,812,2
2022-04-01,Meghalaya,2-Wheelers,5,1472,0.34,2022,4,Apr,1467,2
2022-04-01,Meghalaya,4-Wheelers,1,860,0.12,2022,4,Apr,859,2
2022-04-01,Mizoram,2-Wheelers,0,1530,0.0,2022,4,Apr,1530,2
2022-04-01,Mizoram,4-Wheelers,0,323,0.0,2022,4,Apr,323,2
2022-04-01,Nagaland,2-Wheelers,2,444,0.45,2022,4,Apr,442,2
2022-04-01,Nagaland,4-Wheelers,0,723,0.0,2022,4,Apr,723,2
2022-04-01,Odisha,2-Wheelers,2261,44330,5.1,2022,4,Apr,42069,2
2022-04-01,Odisha,4-Wheelers,31,5448,0.57,2022,4,Apr,5417,2
2022-04-01,Puducherry,2-Wheelers,82,3044,2.69,2022,4,Apr,2962,2
2022-04-01,Puducherry,4-Wheelers,2,702,0.28,2022,4,Apr,700,2
2022-04-01,Punjab,2-Wheelers,817,29934,2.73,2022,4,Apr,29117,2
2022-04-01,Punjab,4-Wheelers,3,10147,0.03,2022,4,Apr,10144,2
2022-04-01,Rajasthan,2-Wheelers,3771,70039,5.38,2022,4,Apr,66268,2
2022-04-01,Rajasthan,4-Wheelers,87,15176,0.57,2022,4,Apr,15089,2
2022-04-01,Sikkim,2-Wheelers,0,455,0.0,2022,4,Apr,455,2
2022-04-01,Sikkim,4-Wheelers,0,380,0.0,2022,4,Apr,380,2
2022-04-01,Tamil Nadu,2-Wheelers,5425,106643,5.09,2022,4,Apr,101218,2
2022-04-01,Tamil Nadu,4-Wheelers,154,17499,0.88,2022,4,Apr,17345,2
2022-04-01,Tripura,2-Wheelers,20,2797,0.72,2022,4,Apr,2777,2
2022-04-01,Tripura,4-Wheelers,0,448,0.0,2022,4,Apr,448,2
2022-04-01,Uttar Pradesh,2-Wheelers,2397,225079,1.06,2022,4,Apr,222682,2
2022-04-01,Uttar Pradesh,4-Wheelers,11,32173,0.03,2022,4,Apr,32162,2
2022-04-01,Uttarakhand,2-Wheelers,602,12989,4.63,2022,4,Apr,12387,2
2022-04-01,Uttarakhand,4-Wheelers,49,4116,1.19,2022,4,Apr,4067,2
2022-04-01,West Bengal,2-Wheelers,815,68909,1.18,2022,4,Apr,68094,2
2022-04-01,West Bengal,4-Wheelers,40,8560,0.47,2022,4,Apr,8520,2
2022-05-01,Andaman & Nicobar Island,2-Wheelers,0,358,0.0,2022,5,May,358,2
2022-05-01,Andaman & Nicobar Island,4-Wheelers,0,110,0.0,2022,5,May,110,2
2022-05-01,Andhra Pradesh,2-Wheelers,1615,48041,3.36,2022,5,May,46426,2
2022-05-01,Andhra Pradesh,4-Wheelers,59,6927,0.85,2022,5,May,6868,2
2022-05-01,Arunachal Pradesh,2-Wheelers,0,1241,0.0,2022,5,May,1241,2
2022-05-01,Arunachal Pradesh,4-Wheelers,0,965,0.0,2022,5,May,965,2
2022-05-01,Assam,2-Wheelers,112,28739,0.39,2022,5,May,28627,2
2022-05-01,Assam,4-Wheelers,7,6761,0.1,2022,5,May,6754,2
2022-05-01,Bihar,2-Wheelers,458,113034,0.41,2022,5,May,112576,2
2022-05-01,Bihar,4-Wheelers,12,6495,0.18,2022,5,May,6483,2
2022-05-01,Chandigarh,2-Wheelers,44,1797,2.45,2022,5,May,1753,2
2022-05-01,Chandigarh,4-Wheelers,20,2248,0.89,2022,5,May,2228,2
2022-05-01,Chhattisgarh,2-Wheelers,834,28821,2.89,2022,5,May,27987,2
2022-05-01,Chhattisgarh,4-Wheelers,24,4397,0.55,2022,5,May,4373,2
2022-05-01,DNH and DD,2-Wheelers,6,790,0.76,2022,5,May,784,2
2022-05-01,DNH and DD,4-Wheelers,1,374,0.27,2022,5,May,373,2
2022-05-01,Delhi,2-Wheelers,1760,28897,6.09,2022,5,May,27137,2
2022-05-01,Delhi,4-Wheelers,750,15194,4.94,2022,5,May,14444,2
2022-05-01,Goa,2-Wheelers,453,3338,13.57,2022,5,May,2885,2
2022-05-01,Goa,4-Wheelers,51,1360,3.75,2022,5,May,1309,2
2022-05-01,Gujarat,2-Wheelers,4408,68621,6.42,2022,5,May,64213,2
2022-05-01,Gujarat,4-Wheelers,163,23174,0.7,2022,5,May,23011,2
2022-05-01,Haryana,2-Wheelers,1178,32009,3.68,2022,5,May,30831,2
2022-05-01,Haryana,4-Wheelers,31,18343,0.17,2022,5,May,18312,2
2022-05-01,Himachal Pradesh,2-Wheelers,73,5131,1.42,2022,5,May,5058,2
2022-05-01,Himachal Pradesh,4-Wheelers,3,3778,0.08,2022,5,May,3775,2
2022-05-01,Jammu and Kashmir,2-Wheelers,124,9505,1.3,2022,5,May,9381,2
2022-05-01,Jammu and Kashmir,4-Wheelers,2,4775,0.04,2022,5,May,4773,2
2022-05-01,Jharkhand,2-Wheelers,431,39317,1.1,2022,5,May,38886,2
2022-05-01,Jharkhand,4-Wheelers,3,4306,0.07,2022,5,May,4303,2
2022-05-01,Karnataka,2-Wheelers,5947,84301,7.05,2022,5,May,78354,2
2022-05-01,Karnataka,4-Wheelers,241,20924,1.15,2022,5,May,20683,2
2022-05-01,Kerala,2-Wheelers,2373,40514,5.86,2022,5,May,38141,2
2022-05-01,Kerala,4-Wheelers,258,15706,1.64,2022,5,May,15448,2
2022-05-01,Ladakh,2-Wheelers,0,419,0.0,2022,5,May,419,2
2022-05-01,Ladakh,4-Wheelers,0,322,0.0,2022,5,May,322,2
2022-05-01,Madhya Pradesh,2-Wheelers,1310,94602,1.38,2022,5,May,93292,2
2022-05-01,Madhya Pradesh,4-Wheelers,43,14017,0.31,2022,5,May,13974,2
2022-05-01,Maharashtra,2-Wheelers,8914,123203,7.24,2022,5,May,114289,2
2022-05-01,Maharashtra,4-Wheelers,794,34222,2.32,2022,5,May,33428,2
