date,maker,vehicle_category,electric_vehicles_sold,monthly_growth_rate,sales_z_score,rolling_volatility,stability_indicator,long_term_trend,trend_direction
2023-03-01,Tata Motors,4-Wheelers,5065,0.9105997736703131,2.4755340495408893,0.5014118313034331,Volatile Growth,2696.5,Above Trend
2023-04-01,Tata Motors,4-Wheelers,364,-0.9281342546890424,-0.15672985814987425,0.9588698836869969,Volatile Decline,2358.0,Below Trend
2023-05-01,Tata Motors,4-Wheelers,3212,7.824175824175825,1.7998820401431659,4.614856594914761,Volatile Growth,2516.0,Above Trend
2023-06-01,Tata Motors,4-Wheelers,3671,0.1429016189290162,2.2469481092784913,4.7740971742548055,Volatile Growth,2795.8333333333335,Above Trend
2023-07-01,Tata Motors,4-Wheelers,3823,0.04140561154998634,2.406069212203339,4.464373547659289,Volatile Growth,3131.0,Above Trend
2023-08-01,Tata Motors,4-Wheelers,3388,-0.11378498561339268,2.3646798693112956,0.12927591546334635,Stable Decline,3253.8333333333335,Above Trend
2023-09-01,Tata Motors,4-Wheelers,3126,-0.07733175914994095,2.4645294831906424,0.08114957626532478,Stable Decline,2930.6666666666665,Above Trend
2023-10-01,Tata Motors,4-Wheelers,3911,0.2511196417146513,2.489638317037594,0.2009828133178406,Volatile Growth,3521.8333333333335,Above Trend
2023-11-01,Tata Motors,4-Wheelers,4432,0.13321401176169778,2.7294723792439997,0.1663888928350728,Stable Growth,3725.1666666666665,Above Trend
2023-12-01,Tata Motors,4-Wheelers,4893,0.10401624548736454,2.7709267006726526,0.07788202222123226,Stable Growth,3928.8333333333335,Above Trend
2024-01-01,Tata Motors,4-Wheelers,5674,0.1596157776415288,2.7890416480961404,0.027811480761074446,Stable Growth,4237.333333333333,Above Trend
2024-02-01,Tata Motors,4-Wheelers,5081,-0.10451180824814943,2.7946000868089507,0.13924716561950123,Stable Decline,4519.5,Above Trend
2024-03-01,Tata Motors,4-Wheelers,6606,0.3001377681558748,2.81400850921623,0.20544711044044697,Volatile Growth,5099.5,Above Trend
2021-04-01,Volvo Auto India,4-Wheelers,0,0.0,-0.5719488653462109,,Volatile Decline,0.0,Below Trend
2021-05-01,Volvo Auto India,4-Wheelers,0,0.0,-0.5482291122282659,0.0,Stable Decline,0.0,Below Trend
2021-06-01,Volvo Auto India,4-Wheelers,0,0.0,-0.4572793945185347,0.0,Stable Decline,0.0,Below Trend
2021-07-01,Volvo Auto India,4-Wheelers,0,0.0,-0.5040255856082144,0.0,Stable Decline,0.0,Below Trend
2021-08-01,Volvo Auto India,4-Wheelers,0,0.0,-0.5570011723003545,0.0,Stable Decline,0.0,Below Trend
2021-09-01,Volvo Auto India,4-Wheelers,0,0.0,-0.5253202010013137,0.0,Stable Decline,0.0,Below Trend
2021-10-01,Volvo Auto India,4-Wheelers,0,0.0,-0.52084326657471,0.0,Stable Decline,0.0,Below Trend
2021-11-01,Volvo Auto India,4-Wheelers,0,0.0,-0.478803814228978,0.0,Stable Decline,0.0,Below Trend
2021-12-01,Volvo Auto India,4-Wheelers,0,0.0,-0.422907149108176,0.0,Stable Decline,0.0,Below Trend
2022-01-01,Volvo Auto India,4-Wheelers,0,0.0,-0.4624684396377741,0.0,Stable Decline,0.0,Below Trend
2022-02-01,Volvo Auto India,4-Wheelers,0,0.0,-0.40298524226031873,0.0,Stable Decline,0.0,Below Trend
2022-03-01,Volvo Auto India,4-Wheelers,4,0.0,-0.40248922822919575,0.0,Stable Decline,0.6666666666666666,Above Trend
2022-04-01,Volvo Auto India,4-Wheelers,0,-1.0,-0.491441671104208,0.5773502691896258,Volatile Decline,0.6666666666666666,Below Trend
2022-05-01,Volvo Auto India,4-Wheelers,0,0.0,-0.44705803668256267,0.5773502691896258,Volatile Decline,0.6666666666666666,Below Trend
2022-06-01,Volvo Auto India,4-Wheelers,0,0.0,-0.46298686908870773,0.5773502691896258,Volatile Decline,0.6666666666666666,Below Trend
2022-07-01,Volvo Auto India,4-Wheelers,0,0.0,-0.46852484960020757,0.0,Stable Decline,0.6666666666666666,Below Trend
2022-08-01,Volvo Auto India,4-Wheelers,0,0.0,-0.5142612167922416,0.0,Stable Decline,0.6666666666666666,Below Trend
2022-09-01,Volvo Auto India,4-Wheelers,0,0.0,-0.5159691194977936,0.0,Stable Decline,0.0,Below Trend
2022-10-01,Volvo Auto India,4-Wheelers,0,0.0,-0.5036309880232643,0.0,Stable Decline,0.0,Below Trend
2022-11-01,Volvo Auto India,4-Wheelers,5,0.0,-0.5318430695453318,0.0,Stable Decline,0.8333333333333334,Above Trend
2022-12-01,Volvo Auto India,4-Wheelers,16,2.2,-0.5359893083232452,1.2701705922171767,Volatile Growth,3.5,Above Trend
2023-01-01,Volvo Auto India,4-Wheelers,21,0.3125,-0.5446109567908735,1.190259950599028,Volatile Growth,7.0,Above Trend
2023-02-01,Volvo Auto India,4-Wheelers,26,0.23809523809523814,-0.5022269292293857,1.111850005874495,Volatile Growth,11.333333333333334,Above Trend
2023-03-01,Volvo Auto India,4-Wheelers,37,0.42307692307692313,-0.5000779994888959,0.09307841522960347,Stable Growth,17.5,Above Trend
2023-04-01,Volvo Auto India,4-Wheelers,27,-0.2702702702702703,-0.3801560941757102,0.35902275795943983,Volatile Decline,22.0,Above Trend
2023-05-01,Volvo Auto India,4-Wheelers,34,0.2592592592592593,-0.5367295299446533,0.3623920713225921,Volatile Growth,26.833333333333332,Above Trend
2023-06-01,Volvo Auto India,4-Wheelers,33,-0.02941176470588236,-0.5796069465842858,0.26512427979583403,Volatile Decline,29.666666666666668,Above Trend
2023-07-01,Volvo Auto India,4-Wheelers,26,-0.21212121212121215,-0.5601141640096734,0.23766687156984165,Volatile Decline,30.5,Below Trend
2023-08-01,Volvo Auto India,4-Wheelers,36,0.3846153846153846,-0.557282353541015,0.3057492950209057,Volatile Growth,32.166666666666664,Above Trend
2023-09-01,Volvo Auto India,4-Wheelers,42,0.16666666666666674,-0.550030040134603,0.301959287172097,Volatile Growth,33.0,Above Trend
2023-10-01,Volvo Auto India,4-Wheelers,41,-0.023809523809523836,-0.5307066004970421,0.20436639018182765,Volatile Decline,35.333333333333336,Above Trend
2023-11-01,Volvo Auto India,4-Wheelers,57,0.3902439024390243,-0.47387588493125077,0.2072471146892407,Volatile Growth,39.166666666666664,Above Trend
2023-12-01,Volvo Auto India,4-Wheelers,47,-0.17543859649122806,-0.4461869799281464,0.2928106057580707,Volatile Decline,41.5,Above Trend
2024-01-01,Volvo Auto India,4-Wheelers,42,-0.1063829787234043,-0.4316346748099251,0.3085999640944004,Volatile Decline,44.166666666666664,Below Trend
2024-02-01,Volvo Auto India,4-Wheelers,35,-0.16666666666666663,-0.43067598428522735,0.03759376750247954,Stable Decline,44.0,Below Trend
2024-03-01,Volvo Auto India,4-Wheelers,39,0.11428571428571432,-0.4098137370457606,0.14790933904997602,Stable Growth,43.5,Below Trend
