date,year,month,quarter,months_from_start,rolling_mean_ev,ev_growth_rate,ev_penetration,ev_penetration_log,national_market_share,state_rank,growth_stage,market_concentration,region,regional_avg_penetration,state_to_region_ratio,regional_rank,market_maturity_score,adoption_velocity,adoption_velocity_capped,segment_penetration_2-wheelers,segment_penetration_4-wheelers,segment_preference_ratio,segment_preference_ratio_capped,segment_preference_ratio_log,dominant_segment,segment_growth_diff,ev_sales_growth_rank_state,ev_sales_growth_rank_region,is_early_adopter,months_since_peak,is_at_peak,is_missing_ev_growth_rate,is_missing_segment_preference_ratio,is_missing_segment_growth_diff,is_missing_regional_avg_penetration,is_missing_adoption_velocity,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold
2023-01-01,2023,1,1,24,2177.0,0.02,5.49,1.8702625307159986,2.82,12.0,Advanced,0.1393276336762788,South,2.1830000000000003,2.51,3.0,100.0,-1.65,-1.65,5.49,1.15,4.77,4.77,1.7526720805200082,2-Wheelers,-0.3117,10.0,2.0,0,22.0,0,0,0,0,0,0,Chhattisgarh,2-Wheelers,1923,35000
2023-01-01,2023,1,1,24,43.0,0.4,1.15,0.7654678421395714,0.08,12.0,Maturing,0.06771463119709795,South,2.1830000000000003,0.53,3.0,20.95,0.12,0.12,5.49,1.15,4.77,4.77,1.7526720805200082,2-Wheelers,0.0,8.0,2.0,0,22.0,0,0,0,0,0,0,Chhattisgarh,4-Wheelers,56,4880
2023-01-01,2023,1,1,24,14.0,-0.53,1.29,0.8285518175661483,0.01,26.0,Maturing,0.000652079408781336,West,4.64125,0.28,8.0,6.93,-0.42,-0.42,1.29,0.28,4.61,4.61,1.724550719534605,2-Wheelers,0.4823,23.0,8.0,0,22.0,0,0,0,0,0,0,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,9,698
2023-01-01,2023,1,1,24,1.6666666666666667,-0.5,0.28,0.2468600779315258,0.0,23.0,Developing,0.0012091898428053204,West,4.64125,0.06,8.0,0.0,-0.27,-0.27,1.29,0.28,4.61,4.61,1.724550719534605,2-Wheelers,0.0,22.0,7.0,0,22.0,0,0,0,0,0,0,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,1,360
2023-01-01,2023,1,1,24,3660.0,-0.14,9.13,2.315501318260592,4.82,7.0,Advanced,0.23800898420518765,North,2.503125,3.65,1.0,100.0,-8.44,-8.44,9.13,1.84,4.96,4.96,1.7850704810772584,2-Wheelers,0.4419,15.0,4.0,0,22.0,0,0,0,0,0,0,Delhi,2-Wheelers,3285,35973
2023-01-01,2023,1,1,24,535.0,-0.58,1.84,1.0438040521731147,0.49,4.0,Maturing,0.40024183796856105,North,2.503125,0.74,1.0,20.15,-3.27,-3.27,9.13,1.84,4.96,4.96,1.7850704810772584,2-Wheelers,0.0,23.0,6.0,0,22.0,0,0,0,0,0,0,Delhi,4-Wheelers,331,17993
2023-01-01,2023,1,1,24,592.3333333333334,0.25,14.85,2.7631695003232895,0.97,15.0,Advanced,0.04796406317924939,West,4.64125,3.2,6.0,100.0,4.25,4.25,14.85,2.33,6.37,6.37,1.9974177062012453,2-Wheelers,0.0341,4.0,2.0,0,22.0,0,0,0,0,0,0,Goa,2-Wheelers,662,4457
2023-01-01,2023,1,1,24,33.333333333333336,0.47,2.33,1.2029723039923526,0.06,15.0,Maturing,0.053204353083434096,West,4.64125,0.5,6.0,14.07,0.61,0.61,14.85,2.33,6.37,6.37,1.9974177062012453,2-Wheelers,0.0,6.0,1.0,0,22.0,0,0,0,0,0,0,Goa,4-Wheelers,44,1888
2023-01-01,2023,1,1,24,7367.0,-0.26,8.28,2.2278615467981093,8.62,3.0,Advanced,0.425518040863643,West,4.64125,1.78,3.0,54.91,0.9,0.9,8.28,0.82,10.1,10.1,2.4069451083182885,2-Wheelers,0.2866,20.0,7.0,0,22.0,0,0,0,0,0,0,Gujarat,2-Wheelers,5873,70897
2023-01-01,2023,1,1,24,282.0,-0.18,0.82,0.598836501088704,0.31,5.0,Developing,0.25634824667472794,West,4.64125,0.18,4.0,3.71,-0.12,-0.12,8.28,0.82,10.1,10.1,2.4069451083182885,2-Wheelers,0.0,17.0,5.0,0,22.0,0,0,0,0,0,0,Gujarat,4-Wheelers,212,25859
2023-01-01,2023,1,1,24,986.6666666666666,-0.2,2.35,1.208960345836975,1.04,14.0,Maturing,0.051152006955513696,North,2.503125,0.94,2.0,25.74,-0.01,-0.01,2.35,0.56,4.2,4.2,1.6486586255873816,2-Wheelers,0.7284,17.0,5.0,0,12.0,0,0,0,0,0,0,Haryana,2-Wheelers,706,29990
2023-01-01,2023,1,1,24,150.33333333333334,-0.2,0.56,0.44468582126144574,0.21,8.0,Developing,0.17049576783555018,North,2.503125,0.22,2.0,6.13,-0.41,-0.41,2.35,0.56,4.2,4.2,1.6486586255873816,2-Wheelers,0.0,18.0,3.0,0,22.0,0,0,0,0,0,0,Haryana,4-Wheelers,141,25164
2023-01-01,2023,1,1,24,104.0,-0.22,1.76,1.0152306797290584,0.11,24.0,Maturing,0.0056513548761049125,North,2.503125,0.7,7.0,19.28,0.28,0.28,1.76,0.12,14.67,14.67,2.7517480563679295,2-Wheelers,0.6843,18.0,6.0,0,22.0,0,0,0,0,0,0,Himachal Pradesh,2-Wheelers,78,4421
2023-01-01,2023,1,1,24,4.666666666666667,-0.29,0.12,0.11332868530700317,0.01,20.0,Developing,0.006045949214026602,North,2.503125,0.05,5.0,1.31,-0.05,-0.05,1.76,0.12,14.67,14.67,2.7517480563679295,2-Wheelers,0.0,20.0,4.0,0,22.0,0,0,0,0,0,0,Himachal Pradesh,4-Wheelers,5,4192
2023-01-01,2023,1,1,24,153.0,-0.23,2.92,1.366091653802371,0.17,23.0,Advanced,0.008332125778872627,North,2.503125,1.17,6.0,31.98,-0.88,-0.88,2.92,0.09,32.44,32.44,3.5097527882165007,2-Wheelers,-0.3171,19.0,7.0,0,22.0,0,0,0,0,0,0,Jammu and Kashmir,2-Wheelers,115,3934
2023-01-01,2023,1,1,24,2.6666666666666665,0.0,0.09,0.08617769624105233,0.01,21.0,Early,0.0048367593712212815,North,2.503125,0.04,6.0,0.99,0.01,0.01,2.92,0.09,32.44,32.44,3.5097527882165007,2-Wheelers,0.0,15.0,2.0,1,22.0,0,0,0,0,0,0,Jammu and Kashmir,4-Wheelers,4,4245
2023-01-01,2023,1,1,24,753.6666666666666,0.0,2.4,1.2237754316221157,0.96,16.0,Maturing,0.04745689030575279,Central,0.83875,2.86,5.0,32.7,-0.01,-0.01,2.4,0.82,2.93,2.93,1.3686394258811698,2-Wheelers,-0.3311,11.0,3.0,0,20.0,0,0,0,0,0,0,Jharkhand,2-Wheelers,655,27267
2023-01-01,2023,1,1,24,26.0,0.86,0.82,0.598836501088704,0.06,16.0,Developing,0.049576783555018135,Central,0.83875,0.98,3.0,11.17,0.27,0.27,2.4,0.82,2.93,2.93,1.3686394258811698,2-Wheelers,0.0,5.0,4.0,0,22.0,0,0,0,0,0,0,Jharkhand,4-Wheelers,41,5016
2023-01-01,2023,1,1,24,9190.0,0.29,10.5,2.4423470353692043,14.64,2.0,Advanced,0.7222866251267932,West,4.64125,2.26,2.0,70.14,0.18,0.18,10.5,2.26,4.65,4.65,1.7316555451583497,2-Wheelers,-0.1075,3.0,1.0,0,22.0,0,0,0,0,0,0,Karnataka,2-Wheelers,9969,94898
2023-01-01,2023,1,1,24,529.6666666666666,0.34,2.26,1.1817271953786161,0.86,2.0,Maturing,0.7097944377267231,West,4.64125,0.49,2.0,13.59,0.28,0.28,10.5,2.26,4.65,4.65,1.7316555451583497,2-Wheelers,0.0,9.0,2.0,0,22.0,0,0,0,0,0,0,Karnataka,4-Wheelers,587,26011
2023-01-01,2023,1,1,24,4159.0,0.13,10.83,2.4706386779902956,6.85,5.0,Advanced,0.33813940008694393,West,4.64125,2.33,5.0,72.41,0.66,0.66,10.83,1.99,5.44,5.44,1.8625285401162623,2-Wheelers,-0.0372,5.0,3.0,0,22.0,0,0,0,0,0,0,Kerala,2-Wheelers,4667,43110
2023-01-01,2023,1,1,24,322.3333333333333,0.15,1.99,1.095273387402595,0.51,3.0,Maturing,0.4159613059250302,West,4.64125,0.43,3.0,11.74,0.19,0.19,10.83,1.99,5.44,5.44,1.8625285401162623,2-Wheelers,0.0,12.0,3.0,0,22.0,0,0,0,0,0,0,Kerala,4-Wheelers,344,17267
2023-01-01,2023,1,1,24,0.3333333333333333,0.0,5.0,1.791759469228055,0.0,30.0,Advanced,7.245326764237067e-05,North,2.503125,2.0,8.0,54.76,5.0,5.0,5.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,11.0,2.0,0,22.0,0,0,0,0,0,0,Ladakh,2-Wheelers,1,20
2023-01-01,2023,1,1,24,0.0,0.0,0.0,0.0,0.0,24.0,Early,0.0,North,2.503125,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,15.0,2.0,1,16.0,0,0,0,0,0,0,Ladakh,4-Wheelers,0,92
2023-01-01,2023,1,1,24,2732.3333333333335,0.05,3.04,1.3962446919730587,3.59,10.0,Advanced,0.17700333285031156,Central,0.83875,3.62,2.0,41.42,-0.54,-0.54,3.04,0.38,8.0,8.0,2.1972245773362196,2-Wheelers,-0.3074,9.0,2.0,0,22.0,0,0,0,0,0,0,Madhya Pradesh,2-Wheelers,2443,80312
2023-01-01,2023,1,1,24,52.666666666666664,0.97,0.38,0.3220834991691133,0.1,11.0,Developing,0.08343409915356712,Central,0.83875,0.45,2.0,5.18,0.07,0.07,3.04,0.38,8.0,8.0,2.1972245773362196,2-Wheelers,0.0,3.0,3.0,0,22.0,0,0,0,0,0,0,Madhya Pradesh,4-Wheelers,69,17945
2023-01-01,2023,1,1,24,13532.0,0.06,9.31,2.333114298028869,20.26,1.0,Advanced,1.0,West,4.64125,2.01,1.0,61.98,-0.27,-0.27,9.31,1.86,5.01,5.01,1.7934247485471162,2-Wheelers,0.4314,8.0,6.0,0,22.0,0,0,0,0,0,0,Maharashtra,2-Wheelers,13802,148279
2023-01-01,2023,1,1,24,952.6666666666666,-0.07,1.86,1.0508216248317612,1.21,1.0,Maturing,1.0,West,4.64125,0.4,1.0,10.84,-0.88,-0.88,9.31,1.86,5.01,5.01,1.7934247485471162,2-Wheelers,0.0,16.0,4.0,0,11.0,0,0,0,0,0,0,Maharashtra,4-Wheelers,827,44349
2023-01-01,2023,1,1,24,24.0,-0.89,0.22,0.1988508587451652,0.01,28.0,Developing,0.0005071728734965947,Central,0.83875,0.26,9.0,3.0,-1.3,-1.3,0.22,0.34,0.65,0.65,0.5007752879124893,4-Wheelers,inf,25.0,8.0,0,22.0,0,0,0,0,0,0,Manipur,2-Wheelers,7,3158
2023-01-01,2023,1,1,24,1.0,0.0,0.34,0.29266961396282,0.0,22.0,Developing,0.0036275695284159614,Central,0.83875,0.41,7.0,4.63,0.34,0.34,0.22,0.34,0.65,0.65,0.5007752879124893,4-Wheelers,0.0,15.0,7.0,0,22.0,0,0,0,0,0,0,Manipur,4-Wheelers,3,892
2023-01-01,2023,1,1,24,2.6666666666666665,3.0,0.29,0.2546422183735807,0.01,29.0,Developing,0.0002898130705694827,Central,0.83875,0.35,10.0,3.95,0.21,0.21,0.29,0.08,3.62,3.62,1.5303947050936475,2-Wheelers,inf,1.0,1.0,0,22.0,0,0,0,0,0,0,Meghalaya,2-Wheelers,4,1372
2023-01-01,2023,1,1,24,0.3333333333333333,0.0,0.08,0.07696104113612832,0.0,23.0,Early,0.0012091898428053204,Central,0.83875,0.1,8.0,1.09,0.08,0.08,0.29,0.08,3.62,3.62,1.5303947050936475,2-Wheelers,0.0,15.0,7.0,1,1.0,0,0,0,0,0,0,Meghalaya,4-Wheelers,1,1271
2023-01-01,2023,1,1,24,9.666666666666666,-0.09,0.63,0.48858001481867097,0.01,25.0,Developing,0.0007245326764237067,Central,0.83875,0.75,7.0,8.58,0.02,0.02,0.63,0.0,0.0,0.0,0.0,4-Wheelers,0.0,14.0,4.0,0,22.0,0,0,0,0,0,0,Mizoram,2-Wheelers,10,1599
2023-01-01,2023,1,1,24,0.0,0.0,0.0,0.0,0.0,24.0,Early,0.0,Central,0.83875,0.0,9.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,4-Wheelers,0.0,15.0,7.0,1,22.0,0,0,0,0,0,0,Mizoram,4-Wheelers,0,476
2023-01-01,2023,1,1,24,0.0,0.0,0.0,0.0,0.0,31.0,Early,0.0,Central,0.83875,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,11.0,3.0,1,12.0,0,0,0,0,0,0,Nagaland,2-Wheelers,0,432
2023-01-01,2023,1,1,24,0.0,0.0,0.0,0.0,0.0,24.0,Early,0.0,Central,0.83875,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,15.0,7.0,1,22.0,0,0,0,0,0,0,Nagaland,4-Wheelers,0,545
2023-01-01,2023,1,1,24,2636.3333333333335,0.06,5.28,1.8373699804801074,3.72,9.0,Advanced,0.18352412693812492,South,2.1830000000000003,2.42,2.0,96.17,-0.94,-0.94,5.28,0.81,6.52,6.52,2.017566137961748,2-Wheelers,-0.3394,8.0,1.0,0,22.0,0,0,0,0,0,0,Odisha,2-Wheelers,2533,47973
2023-01-01,2023,1,1,24,48.666666666666664,0.21,0.81,0.5933268452777344,0.07,13.0,Developing,0.06166868198307134,South,2.1830000000000003,0.37,4.0,14.75,0.18,0.18,5.28,0.81,6.52,6.52,2.017566137961748,2-Wheelers,0.0,11.0,3.0,0,22.0,0,0,0,0,0,0,Odisha,4-Wheelers,51,6278
2023-01-01,2023,1,1,24,175.66666666666666,0.11,4.48,1.7011051009599243,0.29,20.0,Advanced,0.014273293725547023,West,4.64125,0.97,7.0,28.83,-2.91,-2.91,4.48,0.3,14.93,14.93,2.768204123921957,2-Wheelers,0.1719,6.0,4.0,0,22.0,0,0,0,0,0,0,Puducherry,2-Wheelers,197,4395
2023-01-01,2023,1,1,24,5.333333333333333,-0.25,0.3,0.262364264467491,0.0,22.0,Developing,0.0036275695284159614,West,4.64125,0.06,7.0,0.14,-0.28,-0.28,4.48,0.3,14.93,14.93,2.768204123921957,2-Wheelers,0.0,19.0,6.0,0,1.0,0,0,0,0,0,0,Puducherry,4-Wheelers,3,1004
2023-01-01,2023,1,1,24,755.6666666666666,-0.07,1.78,1.0224509277025458,0.87,18.0,Maturing,0.04274742790899869,North,2.503125,0.71,3.0,19.5,0.02,0.02,1.78,0.0,0.0,0.0,0.0,4-Wheelers,-1.0,13.0,3.0,0,22.0,0,0,0,0,0,0,Punjab,2-Wheelers,590,33117
2023-01-01,2023,1,1,24,0.3333333333333333,-1.0,0.0,0.0,0.0,24.0,Early,0.0,North,2.503125,0.0,7.0,0.0,-0.01,-0.01,1.78,0.0,0.0,0.0,0.0,4-Wheelers,0.0,24.0,7.0,1,22.0,0,0,0,0,0,0,Punjab,4-Wheelers,0,11608
2023-01-01,2023,1,1,24,5663.333333333333,-0.09,7.34,2.1210632163706555,6.79,6.0,Advanced,0.335023909578322,Central,0.83875,8.75,1.0,100.0,-1.52,-1.52,7.34,0.86,8.53,8.53,2.254444717666111,2-Wheelers,-0.1621,14.0,4.0,0,20.0,0,0,0,0,0,0,Rajasthan,2-Wheelers,4624,62966
2023-01-01,2023,1,1,24,126.0,0.41,0.86,0.6205764877251099,0.23,7.0,Maturing,0.18742442563482467,Central,0.83875,1.03,1.0,11.72,-0.01,-0.01,7.34,0.86,8.53,8.53,2.254444717666111,2-Wheelers,0.0,7.0,5.0,0,22.0,0,0,0,0,0,0,Rajasthan,4-Wheelers,155,18017
2023-01-01,2023,1,1,24,0.0,0.0,0.0,0.0,0.0,31.0,Early,0.0,Central,0.83875,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,11.0,3.0,1,,1,0,0,0,0,0,Sikkim,2-Wheelers,0,470
2023-01-01,2023,1,1,24,0.0,0.0,0.0,0.0,0.0,24.0,Early,0.0,Central,0.83875,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,15.0,7.0,1,,1,0,0,0,0,0,Sikkim,4-Wheelers,0,420
2023-01-01,2023,1,1,24,5918.0,0.1,4.05,1.6193882432872684,8.08,4.0,Advanced,0.39885523837125053,West,4.64125,0.87,4.0,25.88,-2.36,-2.36,4.05,0.83,4.88,4.88,1.7715567619105355,2-Wheelers,0.5298,7.0,5.0,0,22.0,0,0,0,0,0,0,Tamil Nadu,2-Wheelers,5505,135769
2023-01-01,2023,1,1,24,306.3333333333333,-0.5,0.83,0.6043159668533294,0.3,6.0,Maturing,0.24425634824667472,West,4.64125,0.18,5.0,3.77,-1.18,-1.18,4.05,0.83,4.88,4.88,1.7715567619105355,2-Wheelers,0.0,22.0,7.0,0,22.0,0,0,0,0,0,0,Tamil Nadu,4-Wheelers,202,24430
2023-01-01,2023,1,1,24,25.666666666666668,-0.86,0.29,0.2546422183735807,0.01,27.0,Developing,0.0005796261411389654,Central,0.83875,0.35,8.0,3.95,-1.39,-1.39,0.29,0.0,0.0,0.0,0.0,4-Wheelers,0.0,24.0,7.0,0,22.0,0,0,0,0,0,0,Tripura,2-Wheelers,8,2766
2023-01-01,2023,1,1,24,0.0,0.0,0.0,0.0,0.0,24.0,Early,0.0,Central,0.83875,0.0,9.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,4-Wheelers,0.0,15.0,7.0,1,22.0,0,0,0,0,0,0,Tripura,4-Wheelers,0,399
2023-01-01,2023,1,1,24,2344.0,-0.16,1.14,0.76080582903376,2.87,11.0,Maturing,0.14142877843790755,Central,0.83875,1.36,3.0,15.53,-0.59,-0.59,1.14,0.06,19.0,19.0,2.995732273553991,2-Wheelers,-0.4509,16.0,5.0,0,22.0,0,0,0,0,0,0,Uttar Pradesh,2-Wheelers,1952,171721
2023-01-01,2023,1,1,24,16.666666666666668,1.0,0.06,0.05826890812397577,0.04,17.0,Early,0.03143893591293833,Central,0.83875,0.07,4.0,0.82,0.01,0.01,1.14,0.06,19.0,19.0,2.995732273553991,2-Wheelers,0.0,2.0,2.0,1,22.0,0,0,0,0,0,0,Uttar Pradesh,4-Wheelers,26,41439
2023-01-01,2023,1,1,24,622.3333333333334,-0.23,3.48,1.4996230464268938,0.66,19.0,Advanced,0.03238661063613969,North,2.503125,1.39,4.0,38.12,-1.99,-1.99,3.48,0.32,10.88,10.29125365649999,2.474856313934499,2-Wheelers,0.2336,19.0,7.0,0,20.0,0,0,0,0,0,0,Uttarakhand,2-Wheelers,447,12862
2023-01-01,2023,1,1,24,23.666666666666668,-0.33,0.32,0.2776317365982795,0.02,19.0,Developing,0.019347037484885126,North,2.503125,0.13,4.0,3.5,-0.3,-0.3,3.48,0.32,10.88,10.29125365649999,2.474856313934499,2-Wheelers,0.0,21.0,5.0,0,22.0,0,0,0,0,0,0,Uttarakhand,4-Wheelers,16,5040
2023-01-01,2023,1,1,24,962.6666666666666,-0.4,1.21,0.7929925155296614,0.93,17.0,Maturing,0.04579046514997826,South,2.1830000000000003,0.55,4.0,22.04,-0.31,-0.31,1.21,1.36,0.89,0.89,0.636576829071551,4-Wheelers,-0.5266,21.0,4.0,0,22.0,0,0,0,0,0,0,West Bengal,2-Wheelers,632,52431
2023-01-01,2023,1,1,24,103.33333333333333,0.91,1.36,0.8586616190375187,0.18,9.0,Maturing,0.14993954050785974,South,2.1830000000000003,0.62,1.0,24.77,0.55,0.55,1.21,1.36,0.89,0.89,0.636576829071551,4-Wheelers,0.0,4.0,1.0,0,22.0,0,0,0,0,0,0,West Bengal,4-Wheelers,124,9141
2023-02-01,2023,2,1,25,3.3333333333333335,0.0,0.0,0.0,0.0,30.0,Early,0.0,South,2.443,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,14.0,4.0,1,20.0,0,0,0,0,0,0,Andaman and Nicobar Islands,2-Wheelers,0,346
2023-02-01,2023,2,1,25,1.0,0.0,0.0,0.0,0.0,25.0,Early,0.0,South,2.443,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,21.0,4.0,1,0.0,0,0,0,0,0,0,Andaman and Nicobar Islands,4-Wheelers,0,148
2023-02-01,2023,2,1,25,2768.3333333333335,0.08,5.61,1.888583653863595,4.1,7.0,Advanced,0.24084507042253522,South,2.443,2.3,1.0,92.27,0.2,0.2,5.61,1.75,3.21,3.21,1.43746264769429,2-Wheelers,-0.3354,11.0,2.0,0,23.0,0,0,0,0,0,0,Andhra Pradesh,2-Wheelers,2907,51810
2023-02-01,2023,2,1,25,119.0,-0.04,1.75,1.0116009116784799,0.16,11.0,Maturing,0.11462450592885376,South,2.443,0.72,2.0,28.78,0.63,0.63,5.61,1.75,3.21,3.21,1.43746264769429,2-Wheelers,0.0,22.0,5.0,0,23.0,0,0,0,0,0,0,Andhra Pradesh,4-Wheelers,116,6628
2023-02-01,2023,2,1,25,0.3333333333333333,0.0,0.0,0.0,0.0,30.0,Early,0.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,14.0,1.0,1,23.0,0,0,0,0,0,0,Arunachal Pradesh,2-Wheelers,0,816
2023-02-01,2023,2,1,25,0.0,0.0,0.0,0.0,0.0,25.0,Early,0.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,21.0,1.0,1,23.0,0,0,0,0,0,0,Arunachal Pradesh,4-Wheelers,0,840
2023-02-01,2023,2,1,25,194.0,0.34,0.52,0.41871033485818504,0.27,21.0,Developing,0.015741507870753936,Central,0.9383333333333334,0.55,6.0,6.94,0.18,0.18,0.52,0.18,2.89,2.89,1.358409157630355,2-Wheelers,-0.4053,4.0,3.0,0,23.0,0,0,0,0,0,0,Assam,2-Wheelers,190,36795
2023-02-01,2023,2,1,25,7.333333333333333,1.6,0.18,0.16551443847757338,0.02,21.0,Developing,0.012845849802371542,Central,0.9383333333333334,0.19,6.0,2.4,0.11,0.11,0.52,0.18,2.89,2.89,1.358409157630355,2-Wheelers,0.0,3.0,1.0,0,23.0,0,0,0,0,0,0,Assam,4-Wheelers,13,7029
2023-02-01,2023,2,1,25,961.6666666666666,-0.08,1.17,0.7747271675523681,1.29,13.0,Maturing,0.07547638773819387,Central,0.9383333333333334,1.25,4.0,15.62,-0.37,-0.37,1.17,0.75,1.56,1.56,0.9400072584914712,2-Wheelers,-0.7062,18.0,7.0,0,23.0,0,0,0,0,0,0,Bihar,2-Wheelers,911,77926
2023-02-01,2023,2,1,25,23.333333333333332,1.42,0.75,0.5596157879354227,0.06,16.0,Developing,0.045454545454545456,Central,0.9383333333333334,0.8,4.0,10.01,0.46,0.46,1.17,0.75,1.56,1.56,0.9400072584914712,2-Wheelers,0.0,4.0,2.0,0,23.0,0,0,0,0,0,0,Bihar,4-Wheelers,46,6117
2023-02-01,2023,2,1,25,170.33333333333334,0.26,22.62,3.1620938107692163,0.3,20.0,Advanced,0.017895608947804474,North,3.313125,6.83,5.0,100.0,13.92,13.92,22.62,2.86,7.91,7.91,2.187174241482718,2-Wheelers,0.8184,7.0,2.0,0,23.0,0,0,0,0,0,0,Chandigarh,2-Wheelers,216,955
2023-02-01,2023,2,1,25,51.666666666666664,0.18,2.86,1.3506671834767394,0.08,15.0,Advanced,0.058300395256917,North,3.313125,0.86,3.0,12.64,0.86,0.86,22.62,2.86,7.91,7.91,2.187174241482718,2-Wheelers,0.0,18.0,6.0,0,23.0,0,0,0,0,0,0,Chandigarh,4-Wheelers,59,2061
2023-02-01,2023,2,1,25,1893.3333333333333,-0.03,6.08,1.9572739077056285,2.65,12.0,Advanced,0.15526097763048882,South,2.443,2.49,3.0,100.0,0.59,0.59,6.08,1.74,3.49,3.49,1.501852701754163,2-Wheelers,-0.2683,16.0,5.0,0,23.0,0,0,0,0,0,0,Chhattisgarh,2-Wheelers,1874,30804
2023-02-01,2023,2,1,25,56.333333333333336,0.3,1.74,1.007957920399979,0.1,13.0,Maturing,0.07213438735177866,South,2.443,0.71,3.0,28.62,0.59,0.59,6.08,1.74,3.49,3.49,1.501852701754163,2-Wheelers,0.0,14.0,1.0,0,23.0,0,0,0,0,0,0,Chhattisgarh,4-Wheelers,73,4196
2023-02-01,2023,2,1,25,14.666666666666666,0.78,2.06,1.1184149159642893,0.02,26.0,Maturing,0.0013256006628003315,West,5.679375,0.36,8.0,10.46,0.77,0.77,2.06,0.73,2.82,2.82,1.3402504226184837,2-Wheelers,-0.3883,3.0,1.0,0,23.0,0,0,0,0,0,0,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,16,777
2023-02-01,2023,2,1,25,2.0,2.0,0.73,0.5481214085096876,0.0,24.0,Developing,0.0029644268774703555,West,5.679375,0.13,7.0,1.92,0.45,0.45,2.06,0.73,2.82,2.82,1.3402504226184837,2-Wheelers,0.0,2.0,1.0,0,23.0,0,0,0,0,0,0,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,3,411
2023-02-01,2023,2,1,25,3303.6666666666665,-0.15,9.53,2.354228326145884,3.95,8.0,Advanced,0.231980115990058,North,3.313125,2.88,1.0,42.13,0.4,0.4,9.53,3.44,2.77,2.77,1.3270750014599193,2-Wheelers,-0.4415,21.0,6.0,0,23.0,0,0,0,0,0,0,Delhi,2-Wheelers,2800,29396
2023-02-01,2023,2,1,25,544.0,0.54,3.44,1.4906543764441333,0.72,4.0,Advanced,0.5039525691699605,North,3.313125,1.04,1.0,15.21,1.6,1.6,9.53,3.44,2.77,2.77,1.3270750014599193,2-Wheelers,0.0,11.0,3.0,0,23.0,0,0,0,0,0,0,Delhi,4-Wheelers,510,14823
2023-02-01,2023,2,1,25,606.0,-0.05,16.02,2.834389123145228,0.89,17.0,Advanced,0.05202982601491301,West,5.679375,2.82,6.0,100.0,1.17,1.17,16.02,4.72,3.39,3.39,1.4793292270870801,2-Wheelers,-0.4678,17.0,6.0,0,23.0,0,0,0,0,0,0,Goa,2-Wheelers,628,3919
2023-02-01,2023,2,1,25,52.333333333333336,0.89,4.72,1.7439688053917064,0.12,12.0,Advanced,0.08201581027667984,West,5.679375,0.83,6.0,27.52,2.39,2.39,16.02,4.72,3.39,3.39,1.4793292270870801,2-Wheelers,0.0,9.0,3.0,0,23.0,0,0,0,0,0,0,Goa,4-Wheelers,83,1760
2023-02-01,2023,2,1,25,6845.333333333333,0.15,7.91,2.187174241482718,9.54,3.0,Advanced,0.5598177299088649,West,5.679375,1.39,3.0,47.98,-0.37,-0.37,7.91,0.94,8.41,8.41,2.2417729535972883,2-Wheelers,-0.1673,10.0,4.0,0,23.0,0,0,0,0,0,0,Gujarat,2-Wheelers,6757,85424
2023-02-01,2023,2,1,25,247.66666666666666,0.28,0.94,0.6626879730752367,0.38,7.0,Maturing,0.26778656126482214,West,5.679375,0.17,5.0,3.27,0.12,0.12,7.91,0.94,8.41,8.41,2.2417729535972883,2-Wheelers,0.0,15.0,5.0,0,23.0,0,0,0,0,0,0,Gujarat,4-Wheelers,271,28856
2023-02-01,2023,2,1,25,764.3333333333334,-0.01,2.24,1.1755733298042381,0.99,15.0,Maturing,0.05816072908036454,North,3.313125,0.68,2.0,9.9,-0.11,-0.11,2.24,0.89,2.52,2.52,1.2584609896100056,2-Wheelers,-0.4,15.0,4.0,0,12.0,0,0,0,0,0,0,Haryana,2-Wheelers,702,31279
